t 60.07348, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.53408, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.53766, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.54195, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.54821, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.56175, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.57022, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.57626, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.58323, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.59114, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.59838, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.60511, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.61208, x 23.42021, y -10.31021, z 42.95571, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.61914, x 23.34949, y -10.26751, z 43.00441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.62638, x 23.34949, y -10.26751, z 43.00441, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.63425, x 23.17427, y -10.13936, z 43.12942, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.64045, x 22.77551, y -9.968397, z 43.38095, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.64738, x 22.37378, y -9.797307, z 43.62828, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.65462, x 21.97289, y -9.583278, z 43.87885, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.66151, x 21.26379, y -9.326201, z 44.28175, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.66847, x 20.54681, y -9.06887, z 44.67196, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.67556, x 19.89766, y -8.854237, z 45.00762, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.68327, x 19.39486, y -8.725376, z 45.2516, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.69018, x 18.88895, y -8.596456, z 45.48965, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.69746, x 18.0284, y -8.338437, z 45.88515, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.70393, x 17.15915, y -8.080191, z 46.2631, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.71098, x 15.35916, y -7.476767, z 46.99142, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.71846, x 14.14366, y -7.001861, z 47.44397, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.72512, x 14.14366, y -7.001861, z 47.44397, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.73203, x 13.36953, y -6.612819, z 47.72343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.73915, x 11.4274, y -5.703511, z 48.34133, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.74694, x 9.453887, y -4.792288, z 48.86367, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.76274, x 6.382442, y -3.313695, z 49.48014, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.77016, x 4.656406, y -2.442488, z 49.72275, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.77849, x 2.354222, y -1.526926, z 49.9212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.78644, x 1.482898, y -1.177988, z 49.96412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.79427, x 1.482898, y -1.177988, z 49.96412, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.80205, x 0.6543677, y -0.9162465, z 49.98732, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.81028, x 0.04362619, y -0.7417376, z 49.99448, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.81836, x -0.3926679, y -0.61085, z 49.99473, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.82594, x -0.8289574, y -0.4799581, z 49.99083, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.83404, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.83844, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.84611, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.854, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.85813, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.86197, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.87024, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.87828, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.88592, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.8942, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.9023, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.90993, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.91809, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.926, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.93401, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.93858, x -1.003461, y -0.4363267, z 49.98803, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.94643, x -1.047083, y -0.4363267, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.9541, x -1.047083, y -0.4363267, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.95806, x -1.047083, y -0.4363267, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.9664, x -1.047083, y -0.4363267, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.97404, x -1.047083, y -0.4363267, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.98202, x -1.221565, y -0.4363267, z 49.98317, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 60.99847, x -1.701328, y -0.349063, z 49.96983, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.00664, x -2.050161, y -0.2617981, z 49.95726, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.01415, x -2.703942, y -0.04363318, z 49.92682, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.02181, x -3.400762, y 0.08726646, z 49.88414, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.03037, x -3.400762, y 0.08726646, z 49.88414, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.03863, x -4.053364, y 0.3054308, z 49.8345, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.04615, x -4.44458, y 0.392695, z 49.80052, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.05402, x -4.661799, y 0.4363267, z 49.78029, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.06224, x -4.878922, y 0.4799582, z 49.75908, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.07022, x -5.095844, y 0.61085, z 49.73589, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.07783, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.08173, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.08578, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.09098, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.09787, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.10176, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.10596, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.10974, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.11486, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.1223, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.12885, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.13596, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.1427, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.14993, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.15677, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.1638, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.1709, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.1782, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.18533, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.19183, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.19883, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.21439, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.22191, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.22594, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.22987, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.24233, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.25049, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.25705, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.26395, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.27064, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.27835, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.28602, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.29404, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.30006, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.30696, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.31466, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.322, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.33017, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.33546, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.34281, x -5.226035, y 0.61085, z 49.72238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.35018, x -5.226089, y 0.5672199, z 49.7229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.35677, x -5.226089, y 0.5672199, z 49.7229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.36459, x -5.226089, y 0.5672199, z 49.7229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.37104, x -5.226139, y 0.5235892, z 49.72337, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.37846, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.38789, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.48789, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.50127, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.51744, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.52982, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.54334, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.55584, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.5764, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.58989, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.60415, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.61176, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.61879, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.62725, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.63489, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.64353, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.65062, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.65881, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.66764, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.6754, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.68295, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.69175, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.69881, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.71544, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.7234, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.73161, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.73881, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.74771, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.75451, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.76298, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.77062, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.77902, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.78823, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.79475, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.80419, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.81942, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.83599, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.84462, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.85294, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.87648, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.88828, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.89919, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.90668, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.91558, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.92354, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.93086, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.93959, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.94743, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.95544, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.96285, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.97138, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.9796, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.98767, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 61.99472, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.00346, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.01084, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.01864, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.02693, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.03485, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.04288, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.05059, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.05878, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.06657, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.0786, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.08716, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.09469, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.10285, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.11082, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.11871, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.127, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.14761, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.15474, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 62.1637, x -5.226184, y 0.4799581, z 49.7238, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
