t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
1319.864, 2021-07-05T16:09:08.1456130+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.872, 2021-07-05T16:09:08.1517620+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.876, 2021-07-05T16:09:08.1557200+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.88, 2021-07-05T16:09:08.1594480+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.884, 2021-07-05T16:09:08.1637260+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.888, 2021-07-05T16:09:08.1678610+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.892, 2021-07-05T16:09:08.1718240+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.937, 2021-07-05T16:09:08.2167270+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.944, 2021-07-05T16:09:08.2238050+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.948, 2021-07-05T16:09:08.2276020+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.952, 2021-07-05T16:09:08.2316900+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.956, 2021-07-05T16:09:08.2356490+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.96, 2021-07-05T16:09:08.2398400+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.964, 2021-07-05T16:09:08.2435650+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.968, 2021-07-05T16:09:08.2475650+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.973, 2021-07-05T16:09:08.2525780+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.979, 2021-07-05T16:09:08.2594540+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.986, 2021-07-05T16:09:08.2658100+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1319.993, 2021-07-05T16:09:08.2724620+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320, 2021-07-05T16:09:08.2798210+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.005, 2021-07-05T16:09:08.2847060+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.013, 2021-07-05T16:09:08.2926730+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.021, 2021-07-05T16:09:08.3006340+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.028, 2021-07-05T16:09:08.3077880+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.031, 2021-07-05T16:09:08.3113710+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.036, 2021-07-05T16:09:08.3160760+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.042, 2021-07-05T16:09:08.3224740+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.049, 2021-07-05T16:09:08.3291410+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.056, 2021-07-05T16:09:08.3358240+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.061, 2021-07-05T16:09:08.3414150+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.068, 2021-07-05T16:09:08.3483750+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.074, 2021-07-05T16:09:08.3540030+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.081, 2021-07-05T16:09:08.3606240+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.088, 2021-07-05T16:09:08.3679530+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.093, 2021-07-05T16:09:08.3732620+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.1, 2021-07-05T16:09:08.3797840+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.106, 2021-07-05T16:09:08.3855810+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.112, 2021-07-05T16:09:08.3922520+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.118, 2021-07-05T16:09:08.3981060+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.125, 2021-07-05T16:09:08.4048790+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.133, 2021-07-05T16:09:08.4124500+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.138, 2021-07-05T16:09:08.4174840+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.144, 2021-07-05T16:09:08.4242320+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.15, 2021-07-05T16:09:08.4298790+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.157, 2021-07-05T16:09:08.4364990+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.163, 2021-07-05T16:09:08.4430190+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.169, 2021-07-05T16:09:08.4491090+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.176, 2021-07-05T16:09:08.4559250+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.182, 2021-07-05T16:09:08.4617880+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.188, 2021-07-05T16:09:08.4683510+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.194, 2021-07-05T16:09:08.4738050+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.2, 2021-07-05T16:09:08.4804990+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.208, 2021-07-05T16:09:08.4882430+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
1320.213, 2021-07-05T16:09:08.4924700+08:00, 0, 12.94095, 48.29629, 1, 1, 1, False
