t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.926719, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.941885, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.961185, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.985883, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.00692, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.026587, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.041657, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.066216, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.081309, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.099167, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.124398, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.139006, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.158446, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.177587, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.203711, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.217579, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.236734, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.256383, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.276317, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.295615, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.314856, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.340147, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.35502, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.427257, x -3.082887, y -9.454771, z 49.00105, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.47698, x -2.875587, y -8.854237, z 49.12569, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.488863, x -2.751585, y -8.381457, z 49.21565, scale_x 1, scale_y 1, scale_
