t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, -9.503917, -9.197569, 48.21909, 1, 1, 1, True
0.284961, -9.503918, -9.197571, 48.21909, 1, 1, 1, True
0.2890004, -9.503918, -9.197573, 48.21909, 1, 1, 1, True
0.2929899, -9.503917, -9.197574, 48.21909, 1, 1, 1, True
0.2969332, -9.503917, -9.197576, 48.21909, 1, 1, 1, True
0.3010519, -9.503917, -9.197577, 48.21909, 1, 1, 1, True
0.3049566, -9.503917, -9.197578, 48.21909, 1, 1, 1, True
0.3131696, -9.503917, -9.19758, 48.21909, 1, 1, 1, True
0.3290724, -9.503917, -9.197581, 48.21909, 1, 1, 1, True
0.333093, -9.503917, -9.197583, 48.21909, 1, 1, 1, True
0.3369512, -9.503917, -9.197584, 48.21908, 1, 1, 1, True
0.3409967, -9.503917, -9.197587, 48.21908, 1, 1, 1, True
0.3450829, -9.503917, -9.197588, 48.21908, 1, 1, 1, True
0.3489073, -9.503917, -9.19759, 48.21908, 1, 1, 1, True
0.3529156, -9.503917, -9.197591, 48.21908, 1, 1, 1, True
0.3570671, -9.503917, -9.197594, 48.21908, 1, 1, 1, True
0.3620419, -9.503917, -9.197596, 48.21908, 1, 1, 1, True
0.3676945, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.3736138, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.379112, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.3852293, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.3898258, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.3953262, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4009815, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4058433, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4116151, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4171334, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4220162, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4289367, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.433079, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.437631, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4429412, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4491227, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4529679, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.4570096, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
0.462102, -9.503915, -9.197596, 48.21908, 1, 1, 1, True
