t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-08-19T16:48:13.3126210+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.12, 2021-08-19T16:48:14.2957720+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.22, 2021-08-19T16:48:14.5297660+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.282497, 2021-08-19T16:48:14.5933140+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.2944554, 2021-08-19T16:48:14.5997140+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.324179, 2021-08-19T16:48:14.6299010+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3342582, 2021-08-19T16:48:14.6392600+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.347263, 2021-08-19T16:48:14.6526650+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3621086, 2021-08-19T16:48:14.6673980+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.375706, 2021-08-19T16:48:14.6813100+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3936715, 2021-08-19T16:48:14.6989260+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4106038, 2021-08-19T16:48:14.7162160+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4306049, 2021-08-19T16:48:14.7360320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4474293, 2021-08-19T16:48:14.7525910+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4627581, 2021-08-19T16:48:14.7675520+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.479253, 2021-08-19T16:48:14.7844350+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4994437, 2021-08-19T16:48:14.8049950+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5092868, 2021-08-19T16:48:14.8138980+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5131114, 2021-08-19T16:48:14.8176810+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5170919, 2021-08-19T16:48:14.8216570+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5210252, 2021-08-19T16:48:14.8256220+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5253553, 2021-08-19T16:48:14.8299150+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5296132, 2021-08-19T16:48:14.8341700+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5347435, 2021-08-19T16:48:14.8393170+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5413578, 2021-08-19T16:48:14.8459250+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5455374, 2021-08-19T16:48:14.8500930+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5502697, 2021-08-19T16:48:14.8548520+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
