t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
2161.06, 0, 0, 75, 1, 1, 1, False
2161.16, 0, 0, 75, 1, 1, 1, False
2161.211, 0, 0, 75, 1, 1, 1, False
2161.261, 0, 0, 75, 1, 1, 1, False
2161.294, 0, 0, 75, 1, 1, 1, False
2161.324, 0, 0, 75, 1, 1, 1, False
2161.364, 0, 0, 75, 1, 1, 1, False
2161.398, 0, 0, 75, 1, 1, 1, False
2161.423, 0, 0, 75, 1, 1, 1, False
2161.445, 0, 0, 75, 1, 1, 1, False
2161.486, 0, 0, 75, 1, 1, 1, False
2161.513, 0, 0, 75, 1, 1, 1, False
2161.552, 0, 0, 75, 1, 1, 1, False
2161.578, 0, 0, 75, 1, 1, 1, False
2161.646, 0, 0, 75, 1, 1, 1, False
2161.692, 0, 0, 75, 1, 1, 1, False
2161.727, 0, 0, 75, 1, 1, 1, False
2161.763, 0, 0, 75, 1, 1, 1, False
2161.795, 0, 0, 75, 1, 1, 1, False
2161.821, 0, 0, 75, 1, 1, 1, False
2161.88, 0, 0, 75, 1, 1, 1, False
2161.93, 0, 0, 75, 1, 1, 1, False
2161.993, 0, 0, 75, 1, 1, 1, False
2162.093, 0, 0, 75, 1, 1, 1, False
2162.118, 0, 0, 75, 1, 1, 1, False
2162.146, 0, 0, 75, 1, 1, 1, False
2162.181, 0, 0, 75, 1, 1, 1, False
2162.209, 0, 0, 75, 1, 1, 1, False
2162.24, 0, 0, 75, 1, 1, 1, False
2162.27, 0, 0, 75, 1, 1, 1, False
2162.304, 0, 0, 75, 1, 1, 1, False
2162.404, 0, 0, 75, 1, 1, 1, False
2162.438, 0, 0, 75, 1, 1, 1, False
2162.465, 0, 0, 75, 1, 1, 1, False
2162.502, 0, 0, 75, 1, 1, 1, False
2162.528, 0, 0, 75, 1, 1, 1, False
2162.553, 0, 0, 75, 1, 1, 1, False
2162.582, 0, 0, 75, 1, 1, 1, False
2162.608, 0, 0, 75, 1, 1, 1, False
2162.698, 0, 0, 75, 1, 1, 1, False
2162.745, 0, 0, 75, 1, 1, 1, False
2162.817, 0, 0, 75, 1, 1, 1, False
2162.841, 0, 0, 75, 1, 1, 1, False
2162.881, 0, 0, 75, 1, 1, 1, False
2162.914, 0, 0, 75, 1, 1, 1, False
2162.941, 0, 0, 75, 1, 1, 1, False
2162.965, 0, 0, 75, 1, 1, 1, False
2163.006, 0, 0, 75, 1, 1, 1, False
2163.033, 0, 0, 75, 1, 1, 1, False
2163.057, 0, 0, 75, 1, 1, 1, False
2163.141, 0, 0, 75, 1, 1, 1, False
2163.235, 0, 0, 75, 1, 1, 1, False
2163.265, 0, 0, 75, 1, 1, 1, False
2163.308, 0, 0, 75, 1, 1, 1, False
2163.408, 0, 0, 75, 1, 1, 1, False
2163.43, 0, 0, 75, 1, 1, 1, False
2163.456, 0, 0, 75, 1, 1, 1, False
2163.479, 0, 0, 75, 1, 1, 1, False
2163.504, 0, 0, 75, 1, 1, 1, False
2163.604, 0, 0, 75, 1, 1, 1, False
2163.633, 0, 0, 75, 1, 1, 1, False
2163.657, 0, 0, 75, 1, 1, 1, False
2163.679, 0, 0, 75, 1, 1, 1, False
2163.705, 0, 0, 75, 1, 1, 1, False
2163.766, 0, 0, 75, 1, 1, 1, False
2163.816, 0, 0, 75, 1, 1, 1, False
2163.835, 0, 0, 75, 1, 1, 1, False
2163.872, 0, 0, 75, 1, 1, 1, False
2163.892, 0, 0, 75, 1, 1, 1, False
2163.916, 0, 0, 75, 1, 1, 1, False
2163.937, 0, 0, 75, 1, 1, 1, False
2163.967, 0, 0, 75, 1, 1, 1, False
2163.989, 0, 0, 75, 1, 1, 1, False
2164.083, 0, 0, 75, 1, 1, 1, False
2164.105, 0, 0, 75, 1, 1, 1, False
2164.127, 0, 0, 75, 1, 1, 1, False
2164.147, 0, 0, 75, 1, 1, 1, False
2164.173, 0, 0, 75, 1, 1, 1, False
2164.199, 0, 0, 75, 1, 1, 1, False
2164.225, 0, 0, 75, 1, 1, 1, False
2164.251, 0, 0, 75, 1, 1, 1, False
2164.275, 0, 0, 75, 1, 1, 1, False
2164.298, 0, 0, 75, 1, 1, 1, False
2164.33, 0, 0, 75, 1, 1, 1, False
2164.362, 0, 0, 75, 1, 1, 1, False
