t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
66.51797, 0, 0, 50, 1, 1, 1, True
66.5219, 0, 0, 50, 1, 1, 1, True
66.52571, 0, 0, 50, 1, 1, 1, True
66.52989, 0, 0, 50, 1, 1, 1, True
66.53384, 0, 0, 50, 1, 1, 1, True
66.53783, 0, 0, 50, 1, 1, 1, True
66.54167, 0, 0, 50, 1, 1, 1, True
66.54588, 0, 0, 50, 1, 1, 1, True
66.5498, 0, 0, 50, 1, 1, 1, True
66.55377, 0, 0, 50, 1, 1, 1, True
66.55784, 0, 0, 50, 1, 1, 1, True
66.56185, 0, 0, 50, 1, 1, 1, True
66.56589, 0, 0, 50, 1, 1, 1, True
66.56969, 0, 0, 50, 1, 1, 1, True
66.57392, 0, 0, 50, 1, 1, 1, True
66.57774, 0, 0, 50, 1, 1, 1, True
66.58238, 0, 0, 50, 1, 1, 1, True
66.61398, 0, 0, 50, 1, 1, 1, True
66.62588, 0, 0, 50, 1, 1, 1, True
66.6319, 0, 0, 50, 1, 1, 1, True
66.63779, 0, 0, 50, 1, 1, 1, True
66.64167, 0, 0, 50, 1, 1, 1, True
66.64567, 0, 0, 50, 1, 1, 1, True
66.6498, 0, 0, 50, 1, 1, 1, True
66.65373, 0, 0, 50, 1, 1, 1, True
66.65778, 0, 0, 50, 1, 1, 1, True
66.662, 0, 0, 50, 1, 1, 1, True
66.66595, 0, 0, 50, 1, 1, 1, True
66.66975, 0, 0, 50, 1, 1, 1, True
66.6739, 0, 0, 50, 1, 1, 1, True
66.6777, 0, 0, 50, 1, 1, 1, True
66.68649, 0, 0, 50, 1, 1, 1, True
66.69771, 0, 0, 50, 1, 1, 1, True
66.70177, 0, 0, 50, 1, 1, 1, True
66.70576, 0, 0, 50, 1, 1, 1, True
66.70983, 0, 0, 50, 1, 1, 1, True
66.71368, 0, 0, 50, 1, 1, 1, True
66.71774, 0, 0, 50, 1, 1, 1, True
66.72174, 0, 0, 50, 1, 1, 1, True
66.72583, 0, 0, 50, 1, 1, 1, True
66.73014, 0, 0, 50, 1, 1, 1, True
66.73391, 0, 0, 50, 1, 1, 1, True
66.73792, 0, 0, 50, 1, 1, 1, True
66.74164, 0, 0, 50, 1, 1, 1, True
66.74583, 0, 0, 50, 1, 1, 1, True
66.74972, 0, 0, 50, 1, 1, 1, True
66.75384, 0, 0, 50, 1, 1, 1, True
66.75787, 0, 0, 50, 1, 1, 1, True
66.7618, 0, 0, 50, 1, 1, 1, True
66.76579, 0, 0, 50, 1, 1, 1, True
66.76962, 0, 0, 50, 1, 1, 1, True
66.7739, 0, 0, 50, 1, 1, 1, True
66.77764, 0, 0, 50, 1, 1, 1, True
66.78584, 0, 0, 50, 1, 1, 1, True
66.78967, 0, 0, 50, 1, 1, 1, True
66.79367, 0, 0, 50, 1, 1, 1, True
66.79771, 0, 0, 50, 1, 1, 1, True
66.80167, 0, 0, 50, 1, 1, 1, True
66.80579, 0, 0, 50, 1, 1, 1, True
66.81007, 0, 0, 50, 1, 1, 1, True
66.81371, 0, 0, 50, 1, 1, 1, True
66.82182, 0, 0, 50, 1, 1, 1, True
66.8257, 0, 0, 50, 1, 1, 1, True
66.82968, 0, 0, 50, 1, 1, 1, True
66.8337, 0, 0, 50, 1, 1, 1, True
66.83794, 0, 0, 50, 1, 1, 1, True
66.8418, 0, 0, 50, 1, 1, 1, True
66.84578, 0, -0.04363323, 49.99998, 1, 1, 1, True
66.84971, 0, -0.04363324, 49.99998, 1, 1, 1, True
66.85374, 0, -0.04363324, 49.99998, 1, 1, 1, True
66.8578, 0, -0.04363325, 49.99998, 1, 1, 1, True
66.86594, 0, -0.04363325, 49.99998, 1, 1, 1, True
66.86968, 0, -0.04363326, 49.99998, 1, 1, 1, True
66.87379, 0, -0.04363327, 49.99998, 1, 1, 1, True
66.87765, 0, -0.04363327, 49.99998, 1, 1, 1, True
66.8817, 0, -0.04363328, 49.99998, 1, 1, 1, True
66.88602, 0, -0.04363329, 49.99998, 1, 1, 1, True
66.91924, 0, -0.04363329, 49.99998, 1, 1, 1, True
66.92999, 0, -0.0436333, 49.99998, 2.3, 2.3, 2.3, True
66.93375, 0, -0.0436333, 49.99998, 2.3, 2.3, 2.3, True
66.93784, 0, -0.04363331, 49.99998, 2.3, 2.3, 2.3, True
66.94274, 0, -0.04363332, 49.99998, 2.3, 2.3, 2.3, True
66.95019, 0, -0.04363332, 49.99998, 24.5, 24.5, 24.5, True
66.95379, 0, -0.04363333, 49.99998, 24.5, 24.5, 24.5, True
66.9577, 0, -0.04363333, 49.99998, 24.5, 24.5, 24.5, True
66.96181, 0, -0.04363334, 49.99998, 24.5, 24.5, 24.5, True
66.96654, 0, -0.04363335, 49.99998, 24.5, 24.5, 24.5, True
66.97455, 0, -0.08726654, 49.99992, 35.6, 35.6, 35.6, True
66.97771, 0, -0.1308997, 49.99983, 35.6, 35.6, 35.6, True
66.98177, 0, -0.1308997, 49.99983, 35.6, 35.6, 35.6, True
66.98589, 0, -0.1308997, 49.99983, 35.6, 35.6, 35.6, True
66.98978, 0, -0.1308997, 49.99983, 35.6, 35.6, 35.6, True
66.99378, 0, -0.1308997, 49.99983, 35.6, 35.6, 35.6, True
66.9977, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.00178, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.00571, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.00995, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.01376, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.01761, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.02174, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.0257, 0, -0.1308998, 49.99983, 35.6, 35.6, 35.6, True
67.0302, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.03362, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.03793, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.06569, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.06974, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.07369, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.07777, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.08169, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.08576, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.08985, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.0937, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.09779, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.10194, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.10571, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.10985, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.11372, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.11773, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.12164, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.12571, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.13004, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.13375, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.13779, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
67.14183, 0, -0.1308999, 49.99983, 35.6, 35.6, 35.6, True
