t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
72.02972, 0, 0, 50, 1, 1, 1, True
72.03391, 0, 0, 50, 1, 1, 1, True
72.03772, 0, 0, 50, 1, 1, 1, True
72.04191, 0, 0, 50, 1, 1, 1, True
72.04653, 0, 0, 50, 1, 1, 1, True
72.04969, 0, 0, 50, 1, 1, 1, True
72.0539, 0, 0, 50, 1, 1, 1, True
72.05786, 0, 0, 50, 1, 1, 1, True
72.06163, 0, 0, 50, 1, 1, 1, True
72.06578, 0, 0, 50, 1, 1, 1, True
72.06979, 0, 0, 50, 1, 1, 1, True
72.07378, 0, 0, 50, 1, 1, 1, True
72.07829, 0, 0, 50, 1, 1, 1, True
72.11414, 0, 0, 50, 1, 1, 1, True
72.1218, 0, 0, 50, 1, 1, 1, True
72.12595, 0, 0, 50, 1, 1, 1, True
72.13042, 0, 0, 50, 1, 1, 1, True
72.13394, 0, 0, 50, 1, 1, 1, True
72.13788, 0, 0, 50, 1, 1, 1, True
72.14168, 0, 0, 50, 1, 1, 1, True
72.14592, 0, 0, 50, 1, 1, 1, True
72.14985, 0, 0, 50, 1, 1, 1, True
72.15385, 0, 0, 50, 1, 1, 1, True
72.15774, 0, 0, 50, 1, 1, 1, True
72.16188, 0, 0, 50, 1, 1, 1, True
72.1659, 0, 0, 50, 1, 1, 1, True
72.16983, 0, 0, 50, 1, 1, 1, True
72.17381, 0, 0, 50, 1, 1, 1, True
72.17771, 0, 0, 50, 1, 1, 1, True
72.18176, 0, 0, 50, 1, 1, 1, True
72.18573, 0, 0, 50, 1, 1, 1, True
72.18974, 0, 0, 50, 1, 1, 1, True
72.19378, 0, 0, 50, 1, 1, 1, True
72.19772, 0, 0, 50, 1, 1, 1, True
72.20181, 0, 0, 50, 1, 1, 1, True
72.20574, 0, 0, 50, 1, 1, 1, True
72.20988, 0, 0, 50, 1, 1, 1, True
72.21373, 0, 0, 50, 1, 1, 1, True
72.21774, 0, 0, 50, 1, 1, 1, True
72.22184, 0, 0, 50, 1, 1, 1, True
72.22574, 0, 0, 50, 1, 1, 1, True
72.22979, 0, 0, 50, 1, 1, 1, True
72.23373, 0, 0, 50, 1, 1, 1, True
72.23778, 0, 0, 50, 1, 1, 1, True
72.24165, 0, 0, 50, 1, 1, 1, True
72.24576, 0, 0, 50, 1, 1, 1, True
