t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0.8534179, 0.4187566, 9.954714, 1, 1, 1, -1.263801, -99.70396, -12.55082, 2, 2, 2, True
0.12, 1.001535, 0.261771, 9.946276, 1, 1, 1, -26.28672, -82.21235, -51.47949, 2, 2, 2, True
0.22, 3.962, 4.909037, 7.759118, 1, 1, 1, -26.28672, -82.21235, -51.47949, 2, 2, 2, True
0.3077788, 3.962, 4.909037, 7.759118, 1, 1, 1, -26.17661, -82.3131, -51.37449, 2, 2, 2, True
0.3373252, 3.959112, 4.893825, 7.770195, 1, 1, 1, -25.30898, -82.96193, -50.76194, 2, 2, 2, True
0.3413509, 3.915676, 4.794577, 7.853631, 1, 1, 1, -25.27668, -83.01137, -50.69717, 2, 2, 2, True
0.3651626, 3.91754, 4.786921, 7.85737, 1, 1, 1, -25.04733, -83.15938, -50.56826, 2, 2, 2, True
0.3694869, 3.902505, 4.76392, 7.878802, 1, 1, 1, -24.81866, -83.30682, -50.43816, 2, 2, 2, True
0.3736353, 3.887358, 4.740888, 7.900154, 1, 1, 1, -24.74259, -83.35584, -50.39452, 2, 2, 2, True
0.3774938, 3.882283, 4.733207, 7.907252, 1, 1, 1, -24.74259, -83.35584, -50.39452, 2, 2, 2, True
0.3815781, 3.882283, 4.733207, 7.907252, 1, 1, 1, -24.66659, -83.4048, -50.35076, 2, 2, 2, True
0.3854506, 3.877197, 4.725518, 7.914343, 1, 1, 1, -24.66659, -83.4048, -50.35076, 2, 2, 2, True
0.3915805, 3.877198, 4.725518, 7.914343, 1, 1, 1, -24.55868, -83.50253, -50.24142, 2, 2, 2, True
0.3992113, 3.873905, 4.71013, 7.92512, 1, 1, 1, -24.51482, -83.50253, -50.26283, 2, 2, 2, True
0.4094594, 3.866987, 4.71013, 7.928498, 1, 1, 1, -24.39521, -83.55129, -50.23998, 2, 2, 2, True
0.4179862, 3.854938, 4.702431, 7.93893, 1, 1, 1, -24.31956, -83.59999, -50.19562, 2, 2, 2, True
0.4272941, 3.849795, 4.694732, 7.945978, 1, 1, 1, -24.21219, -83.69721, -50.0854, 2, 2, 2, True
0.4342806, 3.846421, 4.679311, 7.956701, 1, 1, 1, -24.13674, -83.74572, -50.0407, 2, 2, 2, True
0.441947, 3.841247, 4.671601, 7.963728, 1, 1, 1, -24.13674, -83.74572, -50.0407, 2, 2, 2, True
0.4527892, 3.841247, 4.671601, 7.963728, 1, 1, 1, -24.06138, -83.79414, -49.99592, 2, 2, 2, True
0.4606088, 3.836062, 4.663885, 7.970747, 1, 1, 1, -24.02966, -83.84253, -49.93002, 2, 2, 2, True
0.4676092, 3.837826, 4.656164, 7.974411, 1, 1, 1, -23.98607, -83.84253, -49.95097, 2, 2, 2, True
0.4743061, 3.830867, 4.656164, 7.977757, 1, 1, 1, -23.98607, -83.84253, -49.95097, 2, 2, 2, True
0.4933676, 3.830867, 4.656164, 7.977757, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.4975284, 3.832623, 4.648444, 7.981414, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5014279, 3.832623, 4.648448, 7.981412, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5054547, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5102705, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5170997, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.522656, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5291415, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5357562, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5444026, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5507246, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5577303, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5626488, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.570002, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5757473, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5819231, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5880324, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5935795, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.5989115, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.6055785, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.6105318, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.6158442, 3.832622, 4.648452, 7.98141, 1, 1, 1, -23.95439, -83.89085, -49.88499, 2, 2, 2, True
0.6436581, 3.832622, 4.648452, 7.98141, 1, 1, 1, -24.0849, -83.89085, -49.82212, 2, 2, 2, True
0.6493105, 3.853504, 4.648452, 7.971349, 1, 1, 1, -24.30206, -83.89085, -49.71655, 2, 2, 2, True
0.6534852, 3.888248, 4.648452, 7.954459, 1, 1, 1, -24.34545, -83.89085, -49.69533, 2, 2, 2, True
0.6575773, 3.895188, 4.648452, 7.951063, 1, 1, 1, -24.3888, -83.89085, -49.67406, 2, 2, 2, True
0.6614534, 3.902126, 4.648452, 7.94766, 1, 1, 1, -24.3888, -83.89085, -49.67406, 2, 2, 2, True
0.665508, 3.902126, 4.648452, 7.94766, 1, 1, 1, -24.43215, -83.89085, -49.65275, 2, 2, 2, True
0.6693538, 3.90906, 4.648452, 7.944252, 1, 1, 1, -24.51878, -83.89085, -49.61003, 2, 2, 2, True
0.6732656, 3.922919, 4.648452, 7.937418, 1, 1, 1, -24.60532, -83.89085, -49.56717, 2, 2, 2, True
0.6775935, 3.936766, 4.648452, 7.930559, 1, 1, 1, -24.60532, -83.89085, -49.56717, 2, 2, 2, True
0.6820634, 3.936766, 4.648452, 7.930559, 1, 1, 1, -24.60532, -83.89085, -49.56717, 2, 2, 2, True
0.6852666, 3.936766, 4.648452, 7.930559, 1, 1, 1, -24.60532, -83.89085, -49.56717, 2, 2, 2, True
0.6895934, 3.936766, 4.648452, 7.930559, 1, 1, 1, -24.64858, -83.89085, -49.54567, 2, 2, 2, True
0.6935382, 3.943686, 4.648453, 7.92712, 1, 1, 1, -24.6918, -83.89085, -49.52414, 2, 2, 2, True
0.6999245, 3.950602, 4.648452, 7.923676, 1, 1, 1, -24.6918, -83.89085, -49.52414, 2, 2, 2, True
0.7057847, 3.950603, 4.648452, 7.923676, 1, 1, 1, -24.73502, -83.89085, -49.50257, 2, 2, 2, True
