t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-09T17:09:39.8849960+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.12, 2021-06-09T17:09:40.7642650+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.22, 2021-06-09T17:09:41.0106370+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.2991721, 2021-06-09T17:09:41.0896550+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3025731, 2021-06-09T17:09:41.0929580+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3068555, 2021-06-09T17:09:41.0972270+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.310562, 2021-06-09T17:09:41.1009370+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3144717, 2021-06-09T17:09:41.1048000+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3184308, 2021-06-09T17:09:41.1087860+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.32409, 2021-06-09T17:09:41.1145090+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3308091, 2021-06-09T17:09:41.1211780+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3343032, 2021-06-09T17:09:41.1246420+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3404429, 2021-06-09T17:09:41.1308630+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3467593, 2021-06-09T17:09:41.1371880+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3520677, 2021-06-09T17:09:41.1424490+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3576367, 2021-06-09T17:09:41.1480290+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3632776, 2021-06-09T17:09:41.1536960+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3693118, 2021-06-09T17:09:41.1597220+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3744383, 2021-06-09T17:09:41.1648090+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.379852, 2021-06-09T17:09:41.1702140+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3849458, 2021-06-09T17:09:41.1753730+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3907377, 2021-06-09T17:09:41.1811170+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.3950965, 2021-06-09T17:09:41.1854840+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4001805, 2021-06-09T17:09:41.1906360+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4063587, 2021-06-09T17:09:41.1967400+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4110447, 2021-06-09T17:09:41.2014230+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4156275, 2021-06-09T17:09:41.2060160+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4206645, 2021-06-09T17:09:41.2110650+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4262518, 2021-06-09T17:09:41.2166120+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4305125, 2021-06-09T17:09:41.2208650+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4352235, 2021-06-09T17:09:41.2255690+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4392231, 2021-06-09T17:09:41.2296320+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.444092, 2021-06-09T17:09:41.2344970+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4493638, 2021-06-09T17:09:41.2397060+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4545763, 2021-06-09T17:09:41.2450360+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4584025, 2021-06-09T17:09:41.2488000+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.46287, 2021-06-09T17:09:41.2532930+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4673899, 2021-06-09T17:09:41.2577590+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4720529, 2021-06-09T17:09:41.2624630+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4784893, 2021-06-09T17:09:41.2688690+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4823513, 2021-06-09T17:09:41.2727470+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4863409, 2021-06-09T17:09:41.2767100+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4904656, 2021-06-09T17:09:41.2808060+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.4946758, 2021-06-09T17:09:41.2851050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.499139, 2021-06-09T17:09:41.2894800+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5035218, 2021-06-09T17:09:41.2939260+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5073897, 2021-06-09T17:09:41.2978130+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5117847, 2021-06-09T17:09:41.3021290+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5156423, 2021-06-09T17:09:41.3060250+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5196275, 2021-06-09T17:09:41.3100300+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5238993, 2021-06-09T17:09:41.3143280+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5282543, 2021-06-09T17:09:41.3186570+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5348279, 2021-06-09T17:09:41.3251970+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5383624, 2021-06-09T17:09:41.3287500+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5424898, 2021-06-09T17:09:41.3328670+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5464903, 2021-06-09T17:09:41.3368380+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5504907, 2021-06-09T17:09:41.3408350+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5545194, 2021-06-09T17:09:41.3448990+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5582603, 2021-06-09T17:09:41.3485990+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5625937, 2021-06-09T17:09:41.3529820+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5665126, 2021-06-09T17:09:41.3568480+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5704466, 2021-06-09T17:09:41.3607830+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5747683, 2021-06-09T17:09:41.3651040+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5783503, 2021-06-09T17:09:41.3687160+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5824797, 2021-06-09T17:09:41.3728400+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5865346, 2021-06-09T17:09:41.3769050+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5905092, 2021-06-09T17:09:41.3808670+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5945207, 2021-06-09T17:09:41.3848740+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
0.5986839, 2021-06-09T17:09:41.3890350+08:00, -25.65151, 0, 70.47694, 1, 1, 1, True
