t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, -1.115009, -9.197568, 49.13412, 1, 1, 1, True
0.3017485, -0.3018354, -7.649292, 49.4105, 1, 1, 1, True
0.3184159, 0.3457082, -6.915444, 49.51825, 1, 1, 1, True
0.3272141, 0.6486547, -6.656067, 49.55074, 1, 1, 1, True
0.3347836, 0.6919764, -6.61282, 49.55595, 1, 1, 1, True
0.3424957, 0.6919764, -6.61282, 49.55595, 1, 1, 1, True
0.3560924, 0.7353072, -6.569566, 49.56107, 1, 1, 1, True
0.3631747, 0.7786469, -6.526309, 49.56613, 1, 1, 1, True
0.3709419, 0.8219953, -6.483046, 49.57111, 1, 1, 1, True
0.378665, 0.86545, -6.396506, 49.58161, 1, 1, 1, True
0.3861266, 0.9524078, -6.22337, 49.60204, 1, 1, 1, True
0.3955743, 1.039204, -6.136773, 49.61109, 1, 1, 1, True
0.4051177, 1.126031, -6.050157, 49.61983, 1, 1, 1, True
0.4177784, 1.213015, -5.920198, 49.63345, 1, 1, 1, True
0.4278804, 1.430865, -5.530083, 49.67264, 1, 1, 1, True
0.4385129, 1.561499, -5.356588, 49.68771, 1, 1, 1, True
0.4496412, 1.648828, -5.183027, 49.7033, 1, 1, 1, True
0.4617639, 1.779737, -4.965987, 49.72094, 1, 1, 1, True
0.4714857, 1.866995, -4.835718, 49.73058, 1, 1, 1, True
0.4823943, 2.041088, -4.705416, 49.73623, 1, 1, 1, True
0.493201, 2.084831, -4.618529, 49.74257, 1, 1, 1, True
0.5032883, 2.12841, -4.575081, 49.74473, 1, 1, 1, True
0.5098074, 2.17182, -4.57508, 49.74286, 1, 1, 1, True
0.5147358, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5196301, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5257877, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5305397, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5354466, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5417065, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5461125, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5508699, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5560945, 2.215404, -4.531629, 49.74491, 1, 1, 1, True
0.5619398, 2.258814, -4.531629, 49.74296, 1, 1, 1, True
0.5660287, 2.302222, -4.531629, 49.74097, 1, 1, 1, True
0.5714843, 2.302404, -4.488173, 49.7449, 1, 1, 1, True
