t 7.493619, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.886526, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.890601, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.894584, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.898601, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.902643, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.906588, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.910511, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.914407, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.918603, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.922552, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.926561, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.930429, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.934608, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.938615, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.942468, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.946615, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.950494, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.954652, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.958395, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.962603, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.966406, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.970596, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.974624, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.978525, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.982335, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.986562, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.990604, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.994564, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 7.998593, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.002597, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.006626, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.010515, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.014598, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.018507, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.022554, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.026433, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.030601, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.034581, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.038658, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.042455, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.046605, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.050565, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.054644, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.058588, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.06257, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.066373, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.070602, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.074563, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.078382, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.082668, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.08661, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.090536, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.094506, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.098605, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.102526, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.106548, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.110526, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.114588, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.118546, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.122658, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.126403, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.130464, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.134611, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.138581, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.142454, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.146393, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.150476, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.154573, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.158601, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.162522, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.166379, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.170621, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.174644, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.178488, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.182519, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.186596, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.190593, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.194558, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.198521, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.202583, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.206688, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.210477, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.214665, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.218531, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.222537, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.2266, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.230626, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.23449, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.238466, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.242718, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.246662, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.250344, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.254647, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.258415, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.262533, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.266404, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.270514, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.274501, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.278539, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.2826, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.286548, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.290606, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.29437, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.298573, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.302552, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.306528, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.310528, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.31465, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.318491, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.32229, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.326462, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.330324, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.334461, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.338563, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.342457, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.346603, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.350739, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.35455, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.358778, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.3625, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.366359, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.370461, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.374557, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.37859, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.382583, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.386527, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.390557, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.394326, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.398614, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.402496, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.406574, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.410577, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.414605, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.418448, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.422604, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.426613, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.430511, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.434583, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.438409, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.44243, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.446563, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.450501, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.454573, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.458733, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.462425, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.466396, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.470592, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.474518, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.478618, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.482342, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.486527, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.490644, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.494677, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.498553, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.502583, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.506607, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.510685, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.514597, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.518456, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.522557, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.52657, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.530582, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.534368, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.538517, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.542448, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.546569, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.550493, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.554373, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.558604, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.562504, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.566423, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.570553, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.574507, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.578525, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.582322, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.586547, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.590554, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.594498, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.598582, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.602355, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.606528, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.610509, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.6146, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.618418, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.622527, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.626764, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.630517, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.634544, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.638544, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.642372, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.646599, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.650537, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.6545, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.658647, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.662452, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.666452, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.67058, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.67455, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.678557, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.682869, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.686414, x 29.86976, y -21.99696, z 33.52509, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
