t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, False
0.12, 0, 0, 50, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.22, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.2765175, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.2839656, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.2965474, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3063846, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3096895, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3140082, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3184701, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3223451, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3295207, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3370899, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3454164, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3521721, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3593206, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3663689, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3743377, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3828843, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3896261, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.3962139, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4031346, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4103225, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4176567, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4245017, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.431232, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4381285, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4431821, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.450848, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4566735, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4633057, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
0.4701629, 1.676288, -8.553469, 49.23442, 1, 1, 1, 1.676288, -8.553469, 49.23442, 1, 1, 1, False
