t, stimulusOn
4.162886, False
4.168176, False
4.174117, False
4.178047, False
4.182499, False
4.186903, False
4.191624, False
4.198353, False
4.201912, False
4.206317, False
4.21122, True
4.220593, False
4.226046, True
4.230124, False
4.23409, True
4.238039, False
4.241969, True
4.246098, False
4.250167, True
4.254304, False
4.259073, True
4.263849, False
4.270125, True
4.274141, False
4.278146, True
4.283423, False
4.287788, True
4.294357, False
4.297852, True
4.302423, False
4.306887, True
4.311638, True
4.318717, True
4.322001, True
4.326432, True
4.330642, True
4.346425, True
4.350059, True
4.354074, True
4.357926, True
4.362062, True
4.365972, True
4.369892, True
4.37417, True
4.378085, True
4.382037, True
4.386037, True
4.390022, True
4.394263, True
4.397972, True
4.402859, True
4.408065, True
4.41425, True
4.418233, True
4.422606, True
4.426961, True
4.431456, True
4.43849, True
4.441949, True
4.446365, True
4.450554, True
4.455581, True
4.462442, True
4.466191, True
4.470079, True
4.475198, True
4.479576, True
4.486104, True
4.49016, True
4.494107, True
4.499423, True
4.503785, True
4.510387, True
4.514041, True
4.518099, True
4.522769, True
4.527481, True
4.534453, True
4.537951, True
4.542046, True
4.546768, True
4.550974, True
4.556417, True
4.562101, True
4.566086, True
4.570461, True
4.575649, True
4.582197, True
4.586007, True
4.589984, True
4.594828, True
4.599033, True
4.604015, True
4.61038, True
4.614025, True
4.618361, True
4.623168, True
4.627887, True
4.634292, True
4.638068, True
4.642717, True
4.647049, True
4.651783, True
4.658429, True
4.661972, True
4.666823, True
4.67119, True
4.675964, True
4.682158, True
4.686057, True
4.690477, True
4.695402, True
4.700583, True
4.706115, True
4.709986, True
4.714701, True
4.719763, True
4.726447, True
4.730141, True
4.734176, True
4.738636, True
4.743365, True
4.74783, True
4.753975, True
4.758038, True
4.7623, True
4.766683, True
4.77161, True
4.778366, True
4.782228, True
4.786432, True
4.790772, True
4.795583, True
4.801903, True
4.806017, True
4.810107, True
4.814519, True
4.819917, True
4.826477, True
4.830142, True
4.834376, True
4.838787, True
4.84353, True
4.850501, True
4.853855, True
4.858165, True
4.862838, True
4.867123, True
4.872144, True
4.877961, True
4.882033, True
4.886511, True
4.891687, True
4.89791, True
4.90204, True
4.906137, True
4.910919, True
4.9151, True
4.9201, True
4.926807, False
4.929982, True
4.934265, False
4.939046, True
4.960337, False
4.965924, True
4.969961, False
4.974103, True
4.978041, False
4.985914, True
4.994164, False
5.001953, True
5.00609, False
5.009965, True
5.01422, False
5.018283, True
5.021938, False
5.026004, False
5.029996, False
5.033953, False
5.037899, False
5.04209, False
5.046014, False
5.049966, False
5.05405, False
5.058053, False
5.062122, False
5.066376, False
5.071143, False
5.076104, False
5.082448, False
5.085913, False
5.090189, False
5.095292, False
5.099778, False
5.106194, False
5.109927, False
5.114281, False
5.11972, False
5.126317, False
5.129853, False
5.134367, False
5.138329, False
5.142669, False
5.147875, False
5.154463, False
5.157955, False
5.162141, False
5.166251, False
5.171164, False
5.175898, False
5.182406, False
5.186032, False
5.19023, False
5.195023, False
5.199829, False
5.206006, False
5.210114, False
5.214841, False
5.219154, False
5.224304, False
5.230413, False
5.234143, False
5.23858, False
5.243757, False
5.250351, False
5.253964, False
5.258177, False
5.263022, False
5.26724, False
5.272202, False
5.278077, False
5.282191, False
5.286513, False
5.291731, False
5.296104, False
5.302056, False
5.306311, False
5.311039, False
5.315116, False
5.320201, False
5.326011, False
5.329992, False
5.334874, False
5.33923, False
5.343895, False
5.350293, False
5.353991, False
5.358549, False
5.362708, False
5.368155, False
5.374222, False
5.378016, False
5.382493, False
5.386892, False
5.391637, False
5.398473, False
5.401928, False
5.406378, False
5.411504, True
5.415702, False
5.422471, True
5.425973, False
5.430478, True
5.434672, False
5.439682, True
5.446481, False
5.45433, True
5.458054, False
5.461946, True
5.465981, False
5.470061, True
5.473993, False
5.478415, True
5.482879, False
5.487723, True
5.49412, False
5.49799, True
5.501934, False
5.506894, True
5.511611, True
5.518677, True
5.521983, True
5.526175, True
5.530925, True
5.53622, True
5.542155, True
5.545865, True
5.550279, True
5.554919, True
5.559731, True
5.56603, True
5.569929, True
5.574318, True
5.578693, True
5.584032, True
5.590319, True
5.594005, True
5.598267, True
5.613753, True
5.617983, True
5.622155, True
5.626057, True
5.630246, True
5.633904, True
5.638057, True
5.642073, True
5.646071, True
5.650044, True
5.654104, True
5.657967, True
5.662078, True
5.665904, True
5.670041, True
5.674263, True
5.679054, True
5.683487, True
5.688434, True
5.693919, True
5.698254, True
5.702445, True
5.707423, True
5.71216, True
5.718239, True
5.722104, True
5.726596, True
5.731322, True
5.738197, True
5.742052, True
5.746153, True
5.751174, True
5.755579, True
5.762076, True
5.766092, True
5.770342, True
5.775027, True
5.779219, True
5.784212, True
5.790205, True
5.794096, True
5.799015, True
5.803189, True
5.808365, True
5.814366, True
5.818033, True
5.822361, True
5.827151, True
5.831912, True
5.838026, True
5.841985, True
5.84638, True
5.851759, True
5.856974, False
5.862082, True
5.866086, False
5.870677, True
5.875375, False
5.880112, True
5.886068, False
5.890176, True
5.894934, False
5.899143, True
5.904092, False
5.909979, True
5.914065, False
5.918134, True
5.923051, False
5.927776, True
5.934322, False
5.938041, True
5.942611, False
5.94698, True
5.951667, False
5.958374, True
5.961878, True
5.966164, True
5.971009, True
5.976226, True
5.982425, True
5.985947, True
5.990264, True
5.995165, True
5.99957, True
6.004459, True
6.010204, True
6.014199, True
6.018613, True
6.023489, True
6.028248, True
6.033922, True
6.038041, True
6.042668, True
6.047407, True
6.053889, True
6.057959, True
6.061985, True
6.067304, True
6.071646, True
6.076502, True
6.082386, True
6.086373, True
6.090746, True
6.09554, True
6.101842, True
6.106176, True
6.110111, True
6.115075, True
6.119541, True
6.124552, True
6.130322, True
6.134257, True
6.138872, True
6.14412, True
6.150388, True
6.154003, True
6.158206, True
6.162982, True
6.167503, True
6.174554, True
6.178046, True
6.182259, True
6.186746, True
6.191456, True
6.196211, True
6.202141, True
6.2062, True
6.227569, True
6.230133, True
6.234134, True
6.238116, True
6.242072, True
6.246051, True
6.249898, True
6.254008, True
6.257847, True
6.261987, True
6.266058, True
6.270006, True
6.27398, True
6.278049, True
6.281892, True
6.286013, True
6.290446, True
6.295288, True
6.301954, True
6.306191, True
6.309985, True
6.314742, True
6.319758, True
6.326459, True
6.329904, True
6.334087, True
6.338471, True
6.343126, True
6.347871, True
6.354293, True
6.358076, True
6.362446, True
6.366697, True
6.371667, True
6.378382, True
6.38217, True
6.386468, True
6.390878, True
6.395645, True
6.401898, True
6.406145, True
6.41015, True
6.415426, True
6.419855, True
6.426346, True
6.42993, True
6.434149, True
6.438854, True
6.443605, True
6.450066, True
6.453864, True
6.458075, True
6.46284, True
6.468174, True
6.474414, True
6.482578, False
6.486007, True
6.490005, False
6.493984, True
6.497904, False
6.501944, True
6.506915, False
6.511273, True
6.515982, False
6.522022, True
6.526052, False
6.530503, True
6.534862, False
6.539776, True
6.546385, False
6.549944, True
6.554206, False
6.559324, True
6.566463, False
6.570475, True
6.573986, False
6.578481, True
6.582726, True
6.587763, True
6.594405, True
6.598092, True
6.60256, True
6.606941, True
6.611831, True
6.617953, True
6.622168, True
6.626547, True
6.630934, True
6.635686, True
6.642206, True
6.645978, True
6.650732, True
6.655128, True
6.66244, True
6.666324, True
6.670016, True
6.674623, True
6.678787, True
6.683764, True
6.690544, True
6.693926, True
6.698171, True
6.703285, True
6.707764, True
6.714381, True
6.718029, True
6.722126, True
6.726848, True
6.732158, True
6.738348, True
6.741946, True
6.746192, True
6.751606, True
6.756057, True
6.762356, True
6.766098, True
6.7704, True
6.775556, True
6.779925, True
6.786124, True
6.790068, True
6.794621, True
6.798882, True
6.803868, True
6.810496, True
6.813893, True
6.81877, True
6.823188, True
6.827989, True
6.843956, True
6.850526, True
6.853975, True
6.858132, True
6.862063, True
6.86628, True
6.870018, True
6.873995, True
6.878134, True
6.882133, True
6.886087, True
6.890188, True
6.894187, True
6.89783, True
6.901877, True
6.906106, True
6.909964, True
6.914089, True
6.918571, True
6.923352, True
6.928433, False
6.933884, True
6.938186, False
6.942943, True
6.947309, False
6.951859, True
6.958304, False
6.962019, True
6.966842, False
6.971198, True
6.975948, False
6.982288, True
6.98594, False
6.990746, True
6.995041, False
7.000428, True
7.006359, False
7.009982, True
7.014583, False
7.019028, True
7.023994, False
7.03029, False
7.033921, False
7.038314, False
7.043501, False
7.04784, False
7.05403, False
7.058232, False
7.062052, False
7.066781, False
7.07161, False
7.078397, False
7.081996, False
7.086623, False
7.091002, False
7.095832, False
7.10204, False
7.106048, False
7.110581, False
7.11478, False
7.119705, False
7.124491, False
7.130549, False
7.134556, False
7.138948, False
7.143747, False
7.150268, False
7.153948, False
7.158196, False
7.162756, False
7.167747, False
7.17419, False
7.178017, False
7.18217, False
7.186577, False
7.191282, False
7.196228, False
7.202106, False
7.206054, False
7.210089, False
7.215358, False
7.219751, False
7.22604, False
7.230195, False
7.234403, False
7.23879
