t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
16.68474, 2021-06-14T12:43:15.6134490+08:00, -1, 4, 24, 1, 1, 1, True
16.68871, 2021-06-14T12:43:15.6171760+08:00, -1, 4, 24, 1, 1, 1, True
16.69265, 2021-06-14T12:43:15.6211330+08:00, -1, 4, 24, 1, 1, 1, True
16.69681, 2021-06-14T12:43:15.6252990+08:00, -1, 4, 24, 1, 1, 1, True
16.75724, 2021-06-14T12:43:15.6858290+08:00, -1, 4, 24, 1, 1, 1, True
16.7606, 2021-06-14T12:43:15.6890810+08:00, -1, 4, 24, 1, 1, 1, True
16.76493, 2021-06-14T12:43:15.6934230+08:00, -1, 4, 24, 1, 1, 1, True
16.77261, 2021-06-14T12:43:15.7011080+08:00, -1, 4, 24, 1, 1, 1, True
16.77675, 2021-06-14T12:43:15.7052220+08:00, -1, 4, 24, 1, 1, 1, True
16.78078, 2021-06-14T12:43:15.7092820+08:00, -1, 4, 24, 1, 1, 1, True
16.78471, 2021-06-14T12:43:15.7131740+08:00, -1, 4, 24, 1, 1, 1, True
16.78926, 2021-06-14T12:43:15.7177320+08:00, -1, 4, 24, 1, 1, 1, True
16.8743, 2021-06-14T12:43:15.8028990+08:00, -1, 4, 24, 1, 1, 1, True
16.88478, 2021-06-14T12:43:15.8133170+08:00, -1, 4, 24, 1, 1, 1, True
16.88869, 2021-06-14T12:43:15.8171820+08:00, -1, 4, 24, 1, 1, 1, True
16.89266, 2021-06-14T12:43:15.8211480+08:00, -1, 4, 24, 1, 1, 1, True
16.89666, 2021-06-14T12:43:15.8251600+08:00, -1, 4, 24, 1, 1, 1, True
16.90073, 2021-06-14T12:43:15.8292680+08:00, -1, 4, 24, 1, 1, 1, True
16.90463, 2021-06-14T12:43:15.8331210+08:00, -1, 4, 24, 1, 1, 1, True
16.90869, 2021-06-14T12:43:15.8374050+08:00, -1, 4, 24, 1, 1, 1, True
16.91393, 2021-06-14T12:43:15.8424470+08:00, -1, 4, 24, 1, 1, 1, True
16.92128, 2021-06-14T12:43:15.8498050+08:00, -1, 4, 24, 1, 1, 1, True
16.92738, 2021-06-14T12:43:15.8558790+08:00, -1, 4, 24, 1, 1, 1, True
16.93385, 2021-06-14T12:43:15.8623650+08:00, -1, 4, 24, 1, 1, 1, True
16.94144, 2021-06-14T12:43:15.8730680+08:00, -1, 4, 24, 1, 1, 1, True
16.94869, 2021-06-14T12:43:15.8831120+08:00, -1, 4, 24, 1, 1, 1, True
16.96107, 2021-06-14T12:43:15.8896790+08:00, -1, 4, 24, 1, 1, 1, True
16.96889, 2021-06-14T12:43:15.8973380+08:00, -1, 4, 24, 1, 1, 1, True
16.97273, 2021-06-14T12:43:15.9012050+08:00, -0.8534826, 4.104681, 23.98798, 1, 1, 1, True
16.97744, 2021-06-14T12:43:15.9059000+08:00, -0.7280765, 4.209291, 23.97398, 1, 1, 1, True
16.98054, 2021-06-14T12:43:15.9090270+08:00, -0.6028478, 4.313807, 23.95887, 1, 1, 1, True
16.98656, 2021-06-14T12:43:15.9150570+08:00, -0.6028478, 4.313807, 23.95887, 1, 1, 1, True
16.99322, 2021-06-14T12:43:15.9216900+08:00, -0.5612392, 4.376478, 23.94852, 1, 1, 1, True
17.00015, 2021-06-14T12:43:15.9287260+08:00, -0.519672, 4.439119, 23.93792, 1, 1, 1, True
17.00626, 2021-06-14T12:43:15.9347850+08:00, -0.4158918, 4.585173, 23.91241, 1, 1, 1, True
17.01309, 2021-06-14T12:43:15.9415570+08:00, -0.4158918, 4.585173, 23.91241, 1, 1, 1, True
17.01941, 2021-06-14T12:43:15.9479200+08:00, -0.2917719, 4.772713, 23.87752, 1, 1, 1, True
17.02587, 2021-06-14T12:43:15.9544060+08:00, -0.147275, 4.959947, 23.84066, 1, 1, 1, True
17.03288, 2021-06-14T12:43:15.9613550+08:00, -0.003301144, 5.146886, 23.80146, 1, 1, 1, True
17.03901, 2021-06-14T12:43:15.9675020+08:00, 0.05800182, 5.250592, 23.77873, 1, 1, 1, True
17.04579, 2021-06-14T12:43:15.9743420+08:00, 0.05800182, 5.250592, 23.77873, 1, 1, 1, True
17.05305, 2021-06-14T12:43:15.9815300+08:00, 0.1806545, 5.416325, 23.74091, 1, 1, 1, True
17.05865, 2021-06-14T12:43:15.9871390+08:00, 0.302849, 5.581794, 23.70131, 1, 1, 1, True
17.06528, 2021-06-14T12:43:15.9938820+08:00, 0.3028488, 5.581805, 23.7013, 1, 1, 1, True
17.0727, 2021-06-14T12:43:16.0011850+08:00, 0.4242615, 5.76763, 23.6549, 1, 1, 1, True
17.07867, 2021-06-14T12:43:16.0071450+08:00, 0.4242614, 5.76763, 23.6549, 1, 1, 1, True
17.08512, 2021-06-14T12:43:16.0137050+08:00, 0.4649211, 5.808886, 23.64404, 1, 1, 1, True
17.09285, 2021-06-14T12:43:16.0213690+08:00, 0.4649209, 5.808897, 23.64404, 1, 1, 1, True
17.09816, 2021-06-14T12:43:16.0266790+08:00, 0.5660453, 5.932522, 23.61112, 1, 1, 1, True
17.11324, 2021-06-14T12:43:16.0417560+08:00, 0.6664721, 6.076557, 23.57183, 1, 1, 1, True
17.12112, 2021-06-14T12:43:16.0496430+08:00, 0.826407, 6.302431, 23.50737, 1, 1, 1, True
17.13222, 2021-06-14T12:43:16.0607270+08:00, 0.9266978, 6.404906, 23.47591, 1, 1, 1, True
17.13676, 2021-06-14T12:43:16.0652500+08:00, 0.9662596, 6.466332, 23.45747, 1, 1, 1, True
17.14504, 2021-06-14T12:43:16.0735630+08:00, 1.005746, 6.527714, 23.4388, 1, 1, 1, True
17.15318, 2021-06-14T12:43:16.0816670+08:00, 1.0262, 6.527714, 23.43792, 1, 1, 1, True
17.16125, 2021-06-14T12:43:16.0897940+08:00, 1.025708, 6.548164, 23.43223, 1, 1, 1, True
