t 4.790721, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.930996, x 0, y 0.08726642, z 49.99992, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.934882, x 0, y 0.1745326, z 49.99969, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.938604, x 0, y 0.1745326, z 49.99969, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.942957, x 0.04363188, y 0.392695, z 49.99844, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.946783, x 0.04363188, y 0.392695, z 49.99844, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.950763, x 0.04363188, y 0.392695, z 49.99844, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.954702, x 0.1308898, y 0.61085, z 49.9961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.958853, x 0.1308898, y 0.61085, z 49.9961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.962725, x 0.1308898, y 0.61085, z 49.9961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.966869, x 0.1745004, y 0.9598721, z 49.99048, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.045421, x 0.5665666, y 2.398906, z 49.93921, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.067087, x 0.9532188, y 5.87687, z 49.64427, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.070791, x 0.9532188, y 5.87687, z 49.64427, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.07482, x 0.9532188, y 5.87687, z 49.64427, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.078795, x 0.9955841, y 6.266661, z 49.59575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.082804, x 0.9955841, y 6.266661, z 49.59575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.086824, x 0.9955841, y 6.266661, z 49.59575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.090805, x 1.079863, y 7.045061, z 49.4894, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.094829, x 1.079863, y 7.045061, z 49.4894, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.098644, x 1.164278, y 7.606169, z 49.40436, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.102965, x 1.24824, y 8.166297, z 49.31281, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.106724, x 1.24824, y 8.166297, z 49.31281, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.110975, x 1.246198, y 8.639434, z 49.23218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.114873, x 1.246198, y 8.639434, z 49.23218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.118696, x 1.246198, y 8.639434, z 49.23218, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.122983, x 1.287138, y 9.06887, z 49.15383, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.126774, x 1.287138, y 9.06887, z 49.15383, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.130777, x 1.287138, y 9.06887, z 49.15383, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.151067, x 1.369965, y 9.626097, z 49.04551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.154831, x 1.369965, y 9.626097, z 49.04551, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.158886, x 1.368055, y 9.968395, z 48.97713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.16281, x 1.368055, y 9.968395, z 48.97713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.18023, x 1.364036, y 10.65152, z 48.83323, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.182789, x 1.364036, y 10.65152, z 48.83323, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.186763, x 1.364036, y 10.65152, z 48.83323, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.190918, x 1.363514, y 10.73676, z 48.81458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.194949, x 1.363514, y 10.73676, z 48.81458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.198838, x 1.363514, y 10.73676, z 48.81458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.202868, x 1.361658, y 11.03487, z 48.7481, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.206808, x 1.361658, y 11.03487, z 48.7481, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.210732, x 1.361658, y 11.03487, z 48.7481, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.215437, x 1.317802, y 11.24755, z 48.70068, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.218793, x 1.274005, y 11.46002, z 48.65229, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.26053, x 1.1866, y 11.88429, z 48.5526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.267056, x 1.099463, y 12.30766, z 48.44907, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.271133, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.274808, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.278835, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.282856, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.286801, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.290785, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.294831, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.298779, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.302905, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.306765, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.310754, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.314963, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.335159, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.338725, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.355043, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.359045, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.363005, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.366766, x 1.099219, y 12.34995, z 48.43832, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.370765, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.374884, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.378922, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.382887, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.3869, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.390841, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.394917, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.398779, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.402691, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.406854, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.410744, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.414839, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.418828, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.422769, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.426973, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.430784, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.434539, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.438855, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.442772, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.446886, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.450841, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.454647, x 1.056948, y 12.34995, z 48.43926, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.458908, x 1.014677, y 12.34995, z 48.44016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.46281, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.466908, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.486959, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.490941, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.511094, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.514753, x 0.9724045, y 12.34995, z 48.44103, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.518867, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.52292, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.526767, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.530565, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.534859, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.538784, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.546249, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.550794, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.554677, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.558878, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.562667, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.566847, x 0.9301314, y 12.34995, z 48.44186, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.571184, x 0.9301314, y 12.34995, z 48.44186, scale_x
