t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.507909, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.517371, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.523491, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.532821, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.54746, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.573686, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.585148, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.604867, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.623051, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.642027, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.659827, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.673739, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.691829, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.711383, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.728244, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.746289, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.76983, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.78697, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.801711, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.820842, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.839268, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.858722, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.877336, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.900793, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.914441, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.932428, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.95023, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.973417, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 2.991094, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.005725, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.034271, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.052696, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.071709, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.089556, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.10868, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.126467, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.14391, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.162421, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.177105, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.195042, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.214421, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.232001, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.255985, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.269509, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.287182, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.305168, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.328823, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.341754, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.361065, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.379242, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.397303, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.415038, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.437635, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.456728, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.470409, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.488484, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.506395, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.525236, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.549278, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.561937, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.579885, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.609378, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.682256, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.692683, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.699927, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.70906, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.721306, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.732546, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.740066, x 1.730637, y -6.396507, z 49.55895, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.760653, x 1.516026, y -5.963522, z 49.61994, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.775381, x 0.8686756, y -4.748853, z 49.76639, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.798473, x 0.5219391, y -3.966452, z 49.83969, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.813072, x 0, y -2.921761, z 49.91456, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.837079, x -0.3924792, y -1.657759, z 49.97097, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.850919, x -0.5670739, y -1.134366, z 49.98391, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.869967, x -0.6544736, y -0.218165, z 49.99524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.937033, x -1.263317, y 2.74751, z 49.90847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.949531, x -1.306677, y 2.878202, z 49.89999, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.960211, x -1.306544, y 2.965319, z 49.89489, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.968646, x -1.393403, y 3.095978, z 49.8846, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.979994, x -1.480051, y 3.313696, z 49.86811, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.988747, x -1.783428, y 3.792446, z 49.82406, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.006907, x -2.302763, y 4.401253, z 49.75265, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.026384, x -3.253126, y 5.096223, z 49.63311, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.045519, x -4.761007, y 5.703512, z 49.44495, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.060117, x -6.227607, y 5.573447, z 49.29659, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.078195, x -7.785714, y 4.792288, z 49.15706, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.096032, x -9.51104, y 3.922956, z 48.93006, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.119476, x -12.49948, y 2.791075, z 48.33191, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.145616, x -14.19077, y 1.875789, z 47.90724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.161932, x -14.4456, y 1.439698, z 47.84613, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.181154, x -14.57338, y 1.090744, z 47.8166, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.201221, x -14.57525, y 0.7417378, z 47.82272, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.219026, x -14.61858, y 1.040297E-07, z 47.81524, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.236927, x -14.32618, y -0.1308995, z 47.90348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.251412, x -13.57184, y -0.2617981, z 48.1221, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.269703, x -13.10928, y -0.2617981, z 48.25016, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.287611, x -12.18075, y 1.040297E-07, z 48.4936, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.306623, x -11.88413, y 0.2617983, z 48.56644, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.324926, x -11.79886, y 0.5235894, z 48.58511, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.34859, x -11.54241, y 1.047121, z 48.63822, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.362295, x -11.32868, y 1.308848, z 48.68211, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.385195, x -11.2001, y 1.483313, z 48.70685, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.399329, x -11.15637, y 1.657759, z 48.71127, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.4231, x -11.15604, y 1.701368, z 48.70984, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.436949, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.454955, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.473545, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.492229, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.510512, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.528517, x -11.19751, y 1.832186, z 48.69558, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.547075, x -10.77248, y 1.788581, z 48.79298, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.572141, x -9.149096, y 1.744975, z 49.12483, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.588691, x -7.946139, y 1.744975, z 49.3337, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.606571, x -7.256558, y 1.744975, z 49.43983, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.625587, x -5.829801, y 1.788581, z 49.62675, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.64419, x -3.181032, y 1.788581, z 49.86664, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.65861, x -0.1744394, y 1.614149, z 49.97363, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.677345, x 0.261664, y 1.614149, z 49.97326, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.69618, x 2.005656, y 1.526926, z 49.93642, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.714308, x 2.005656, y 1.526926, z 49.93642, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.732532, x 2.005656, y 1.526926, z 49.93642, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.750943, x 2.005602, y 1.570538, z 49.93507, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.778068, x 1.918281, y 1.701367, z 49.93421, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.801878, x 1.482067, y 2.050187, z 49.93596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.865919, x -6.0506, y 5.920199, z 49.27821, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.876757, x -7.329743, y 6.396509, z 49.04446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.884274, x -9.358107, y 7.131446, z 48.59597, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.893053, x -10.02799, y 7.390471, z 48.42334, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.905074, x -10.69459, y 7.649293, z 48.24017, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.912446, x -11.31578, y 7.907905, z 48.05641, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.938939, x -13.3617, y 8.768337, z 47.37701, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.948926, x -14.16852, y 9.111777, z 47.07684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.969315, x -14.61021, y 9.283331, z 46.90801, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 4.987582, x -15.45183, y 9.54045, z 46.58563, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.008014, x -15.69287, y 9.58328, z 46.49618, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.025604, x -16.01436, y 9.6261, z 46.37757, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.040515, x -16.53376, y 9.711719, z 46.17702, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.064696, x -16.93316, y 9.754518, z 46.02301, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.077461, x -17.41418, y 9.754518, z 45.84316, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.095605, x -17.46619, y 9.58328, z 45.85949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.120892, x -17.29187, y 9.19757, z 46.0043, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.133179, x -16.64029, y 7.950986, z 46.47454, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.162496, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.17987, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.198241, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.217214, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.229451, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.248987, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.267783, x -16.64494, y 7.864819, z 46.48753, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.281401, x -16.64725, y 7.821724, z 46.49398, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.300223, x -16.60667, y 7.821726, z 46.50848, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.319067, x -16.17479, y 7.519909, z 46.71003, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.348138, x -15.86071, y 7.260983, z 46.85847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.385728, x -15.71466, y 6.872228, z 46.96618, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.396322, x -15.72402, y 6.656068, z 46.99417, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.408862, x -15.72769, y 6.569568, z 47.00511, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.421079, x -15.73663, y 6.353231, z 47.03185, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.441591, x -15.70421, y 6.136775, z 47.07141, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.455882, x -15.71416, y 5.876871, z 47.10125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.47397, x -15.72056, y 5.703512, z 47.12042, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.497119, x -15.73716, y 5.226424, z 47.17019, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.516146, x -15.74423, y 5.009404, z 47.19137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.530504, x -15.74832, y 4.879146, z 47.20365, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.54915, x -15.74966, y 4.835719, z 47.20767, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.568025, x -15.75099, y 4.792288, z 47.21165, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.586243, x -15.75231, y 4.748854, z 47.2156, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.604562, x -15.75362, y 4.705416, z 47.21951, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.62299, x -15.75362, y 4.705416, z 47.21951, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.646024, x -15.75491, y 4.661974, z 47.22339, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.660325, x -15.75619, y 4.618529, z 47.22723, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.683969, x -15.75746, y 4.575081, z 47.23104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.698112, x -15.75746, y 4.575081, z 47.23104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.716201, x -15.75746, y 4.575081, z 47.23104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.734762, x -15.75746, y 4.575081, z 47.23104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.753843, x -15.75746, y 4.575081, z 47.23104, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.771917, x -15.88106, y 4.575081, z 47.18962, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.789894, x -16.21011, y 4.575081, z 47.07761, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.812524, x -16.45639, y 4.575081, z 46.99208, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.830776, x -16.66127, y 4.575081, z 46.91983, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
