t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, -3.420204, 0, 9.396925, 1, 1, 1, 3.420203, -100, -9.396927, 2, 2, 2, True
0.12, -3.420204, 0, 9.396925, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.22, -3.7867, -2.215485, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.2969809, -3.7867, -2.215485, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.3102739, -3.7867, -2.215485, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.3164307, -3.7867, -2.215486, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.3202089, -3.7867, -2.215486, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.324476, -3.7867, -2.215486, 8.986241, 1, 1, 1, -4.816472, -99.73042, 11.43, 2, 2, 2, True
0.330271, -3.7867, -2.215486, 8.986241, 1, 1, 1, -4.782674, -99.7412, 11.34979, 2, 2, 2, True
0.3365625, -3.787449, -2.206975, 8.988019, 1, 1, 1, -4.748873, -99.75191, 11.26958, 2, 2, 2, True
0.3429357, -3.788196, -2.198463, 8.989791, 1, 1, 1, -4.748873, -99.75191, 11.26958, 2, 2, 2, True
0.3503405, -3.788196, -2.198463, 8.989791, 1, 1, 1, -4.715067, -99.76255, 11.18935, 2, 2, 2, True
0.358893, -3.78894, -2.189949, 8.991555, 1, 1, 1, -4.681259, -99.77311, 11.10912, 2, 2, 2, True
0.3670653, -3.78968, -2.181434, 8.993313, 1, 1, 1, -4.647447, -99.78359, 11.02888, 2, 2, 2, True
0.374122, -3.790418, -2.172917, 8.995064, 1, 1, 1, -4.613632, -99.794, 10.94864, 2, 2, 2, True
0.3817189, -3.791152, -2.164398, 8.996807, 1, 1, 1, -4.613633, -99.794, 10.94864, 2, 2, 2, True
0.3897001, -3.791152, -2.164398, 8.996807, 1, 1, 1, -4.579815, -99.80433, 10.86838, 2, 2, 2, True
0.3964921, -3.791884, -2.155878, 8.998545, 1, 1, 1, -4.545993, -99.81458, 10.78812, 2, 2, 2, True
0.4046005, -3.792614, -2.147356, 9.000275, 1, 1, 1, -4.545995, -99.81458, 10.78812, 2, 2, 2, True
0.4123735, -3.792614, -2.147356, 9.000275, 1, 1, 1, -4.512168, -99.82476, 10.70785, 2, 2, 2, True
0.4207585, -3.79334, -2.138832, 9.001998, 1, 1, 1, -4.478339, -99.83486, 10.62757, 2, 2, 2, True
0.428272, -3.794063, -2.130307, 9.003715, 1, 1, 1, -4.444507, -99.84489, 10.54729, 2, 2, 2, True
0.4368326, -3.794784, -2.12178, 9.005424, 1, 1, 1, -4.401534, -99.85484, 10.47083, 2, 2, 2, True
0.4451141, -3.78764, -2.113251, 9.010436, 1, 1, 1, -4.33399, -99.8745, 10.31016, 2, 2, 2, True
0.4522951, -3.789064, -2.096189, 9.013823, 1, 1, 1, -4.266435, -99.89388, 10.14945, 2, 2, 2, True
0.4615456, -3.790476, -2.07912, 9.017181, 1, 1, 1, -4.190147, -99.91294, 9.992365, 2, 2, 2, True
0.4685017, -3.784008, -2.062045, 9.023816, 1, 1, 1, -4.088981, -99.94096, 9.751112, 2, 2, 2, True
0.4768684, -3.786082, -2.036421, 9.028764, 1, 1, 1, -3.979485, -99.9683, 9.513268, 2, 2, 2, True
0.484747, -3.780246, -2.010783, 9.036951, 1, 1, 1, -3.836776, -100.0037, 9.194641, 2, 2, 2, True
0.4927261, -3.775039, -1.976577, 9.046669, 1, 1, 1, -3.694578, -100.0379, 8.875656, 2, 2, 2, True
0.5005124, -3.769776, -1.942347, 9.056273, 1, 1, 1, -3.593921, -100.0627, 8.633841, 2, 2, 2, True
0.5091473, -3.771718, -1.91666, 9.060936, 1, 1, 1, -3.426102, -100.1025, 8.230684, 2, 2, 2, True
0.5165891, -3.774896, -1.873817, 9.068571, 1, 1, 1, -3.284898, -100.133, 7.910917, 2, 2, 2, True
0.5248557, -3.769466, -1.839518, 9.077847, 1, 1, 1, -3.144214, -100.1623, 7.590809, 2, 2, 2, True
0.5325381, -3.763978, -1.805196, 9.087009, 1, 1, 1, -2.970663, -100.1972, 7.18956, 2, 2, 2, True
0.5361488, -3.759024, -1.762262, 9.097482, 1, 1, 1, -2.803682, -100.2302, 6.785436, 2, 2, 2, True
0.5401155, -3.761925, -1.719296, 9.104502, 1, 1, 1, -2.803682, -100.2302, 6.785436, 2, 2, 2, True
0.5441077, -3.761925, -1.719296, 9.104502, 1, 1, 1, -2.492406, -100.2848, 6.062047, 2, 2, 2, True
0.5481126, -3.751044, -1.641873, 9.123262, 1, 1, 1, -2.492405, -100.2848, 6.062045, 2, 2, 2, True
0.5520061, -3.751044, -1.641873, 9.123262, 1, 1, 1, -2.221392, -100.3281, 5.416321, 2, 2, 2, True
0.5561996, -3.747344, -1.572968, 9.136913, 1, 1, 1, -1.951399, -100.3665, 4.769864, 2, 2, 2, True
0.5600826, -3.743437, -1.503987, 9.150121, 1, 1, 1, -1.678844, -100.4001, 4.124173, 2, 2, 2, True
0.5643012, -3.73133, -1.434932, 9.166142, 1, 1, 1, -1.408467, -100.4287, 3.477346, 2, 2, 2, True
0.568091, -3.718997, -1.365807, 9.181701, 1, 1, 1, -1.039723, -100.4601, 2.586396, 2, 2, 2, True
0.5721844, -3.699668, -1.270652, 9.203146, 1, 1, 1, -1.039723, -100.4601, 2.586398, 2, 2, 2, True
0.5760775, -3.699668, -1.270652, 9.203146, 1, 1, 1, -0.6105747, -100.4852, 1.53042, 2, 2, 2, True
0.5813881, -3.680668, -1.158046, 9.225595, 1, 1, 1, -0.186887, -100.4975, 0.4720221, 2, 2, 2, True
0.5865007, -3.661106, -1.045291, 9.246819, 1, 1, 1, 0.2627623, -100.4962, -0.6704912, 2, 2, 2, True
0.5928403, -3.633192, -0.9237124, 9.270742, 1, 1, 1, 0.70439, -100.4799, -1.816027, 2, 2, 2, True
0.6004696, -3.604619, -0.8019959, 9.293198, 1, 1, 1, 1.109014, -100.4513, -2.881567, 2, 2, 2, True
0.6041273, -3.583316, -0.6888658, 9.310494, 1, 1, 1, 1.504473, -100.4098, -3.950167, 2, 2, 2, True
0.6080886, -3.553345, -0.5756471, 9.32965, 1, 1, 1, 1.504473, -100.4098, -3.950167, 2, 2, 2, True
0.612255, -3.553345, -0.5756472, 9.32965, 1, 1, 1, 1.652783, -100.3904, -4.36245, 2, 2, 2, True
0.6176001, -3.537914, -0.5320811, 9.338098, 1, 1, 1, 1.954053, -100.3459, -5.184937, 2, 2, 2, True
0.6240943, -3.52311, -0.4449192, 9.348248, 1, 1, 1, 2.252308, -100.2937, -6.008091, 2, 2, 2, True
0.6283469, -3.508019, -0.3577234, 9.357662, 1, 1, 1, 2.455832, -100.2527, -6.585947, 2, 2, 2, True
0.6322442, -3.492376, -0.2966696, 9.365644, 1, 1, 1, 2.455832, -100.2527, -6.585947, 2, 2, 2, True
0.6372274, -3.492376, -0.2966696, 9.365644, 1, 1, 1, 2.651001, -100.2078, -7.166599, 2, 2, 2, True
