t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, -0.3852162, -9.711718, 49.04625, 1, 1, 1, True
0.22, -0.3852162, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.2972426, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.300778, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3051696, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3087845, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3148465, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3213738, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3254829, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3334683, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3414229, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.350245, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3589175, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3674793, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3770201, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3855176, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.3941823, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.4030675, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
0.4110786, -0.3852312, -9.711718, 49.04625, 1, 1, 1, -0.3852312, -9.711718, 49.04625, 1, 1, 1, True
