t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, 0.3446213, -7.950984, 49.36257, 1, 1, 1, True
0.3135336, 0.3898095, -6.050158, 49.63108, 1, 1, 1, True
0.3286481, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3371825, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.347968, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3529325, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3601932, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3691172, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3764448, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.384445, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.3929802, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4041467, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4139416, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4245914, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4366169, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4464228, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4575559, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4667539, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4778517, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4883187, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.4996931, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5098845, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5201504, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5310701, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5432512, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5529807, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5618469, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5679255, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5721085, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5769064, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5825452, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5878392, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5926155, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.5971657, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
0.6024022, 0.3902858, -5.530084, 49.69171, 1, 1, 1, True
