t 0.02, stimulusOn False
t 0.12, stimulusOn False
t 0.22, stimulusOn False
t 0.2955421, stimulusOn False
t 0.3029441, stimulusOn False
t 0.3112992, stimulusOn False
t 0.3196211, stimulusOn False
t 0.322746, stimulusOn False
t 0.3266138, stimulusOn False
t 0.330693, stimulusOn False
t 0.3347864, stimulusOn False
t 0.3387, stimulusOn False
t 0.3434399, stimulusOn False
t 0.3488863, stimulusOn False
t 0.3558589, stimulusOn False
t 0.3613886, stimulusOn False
t 0.3673472, stimulusOn False
t 0.3729269, stimulusOn False
t 0.3794398, stimulusOn False
t 0.3849755, stimulusOn False
t 0.3920526, stimulusOn False
t 0.39936, stimulusOn False
t 0.4074321, stimulusOn False
t 0.4149733, stimulusOn False
t 0.4195863, stimulusOn False
t 0.4226164, stimulusOn False
t 0.4266471, stimulusOn False
t 0.4312757, stimulusOn False
t 0.4363953, stimulusOn False
t 0.4429985, stimulusOn False
t 0.4466321, stimulusOn False
t 0.4515327, stimulusOn False
t 0.4574579, stimulusOn False
t 0.462635, stimulusOn False
t 0.4672136, stimulusOn False
t 0.4714934, stimulusOn False
t 0.4767273, stimulusOn False
t 0.4826415, stimulusOn False
t 0.4871831, stimulusOn False
t 0.4915117, stimulusOn False
t 0.4968491, stimulusOn False
t 0.5026777, stimulusOn False
t 0.5067027, stimulusOn False
t 0.5108289, stimulusOn False
t 0.5149926, stimulusOn False
t 0.5201892, stimulusOn False
t 0.5244004, stimulusOn False
t 0.5289322, stimulusOn False
t 0.5351081, stimulusOn False
t 0.5386177, stimulusOn False
t 0.5427378, stimulusOn False
t 0.5468943, stimulusOn False
t 0.5507259, stimulusOn False
t 0.5552319, stimulusOn False
t 0.5595505, stimulusOn False
t 0.5637901, stimulusOn False
t 0.5684897, stimulusOn False
t 0.575074, stimulusOn False
t 0.5785346, stimulusOn False
t 0.5826116, stimulusOn False
t 0.5872112, stimulusOn False
t 0.5905609, stimulusOn False
t 0.5949699, stimulusOn False
t 0.5985197, stimulusOn False
t 0.6027421, stimulusOn False
t 0.6066049, stimulusOn False
t 0.6106505, stimulusOn False
t 0.6145534, stimulusOn False
t 0.6187505, stimulusOn False
t 0.6226869, stimulusOn False
t 0.6266704, stimulusOn False
t 0.6307142, stimulusOn False
t 0.6346998, stimulusOn False
t 0.6385764, stimulusOn False
t 0.6426333, stimulusOn False
t 0.6466655, stimulusOn False
t 0.6505353, stimulusOn False
t 0.6546887, stimulusOn False
t 0.6586131, stimulusOn False
t 0.6626105, stimulusOn False
t 0.6666393, stimulusOn False
t 0.670495, stimulusOn False
t 0.6747649, stimulusOn False
t 0.6788613, stimulusOn False
t 0.6827606, stimulusOn False
t 0.6869705, stimulusOn False
t 0.6906193, stimulusOn False
t 0.6946614, stimulusOn False
t 0.6986769, stimulusOn False
t 0.7025973, stimulusOn False
