t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.4094582, 2021-08-25T16:25:22.5351000+08:00, -4.382638, 10.77938, 48.62712, 1, 1, 1, -3.867874, 11.07743, 48.60381, 0, 0, 0, True
0.4174949, 2021-08-25T16:25:22.5425190+08:00, -3.867874, 11.07743, 48.60381, 1, 1, 1, -3.44014, 11.29008, 48.58703, 0, 0, 0, True
0.425697, 2021-08-25T16:25:22.5507910+08:00, -3.44014, 11.29008, 48.58703, 1, 1, 1, -3.141994, 11.37507, 48.5874, 0, 0, 0, True
0.4332604, 2021-08-25T16:25:22.5582170+08:00, -3.141994, 11.37507, 48.5874, 1, 1, 1, -2.801566, 11.46005, 48.58825, 0, 0, 0, True
0.4421078, 2021-08-25T16:25:22.5672720+08:00, -2.801566, 11.46005, 48.58825, 1, 1, 1, -2.504187, 11.50249, 48.59446, 0, 0, 0, True
0.4495415, 2021-08-25T16:25:22.5744250+08:00, -2.504187, 11.50249, 48.59446, 1, 1, 1, -2.206833, 11.54495, 48.59881, 0, 0, 0, True
0.4577524, 2021-08-25T16:25:22.5829370+08:00, -2.206833, 11.54495, 48.59881, 1, 1, 1, -1.867519, 11.54495, 48.61303, 0, 0, 0, True
0.4653795, 2021-08-25T16:25:22.5904100+08:00, -1.867519, 11.54495, 48.61303, 1, 1, 1, -1.570521, 11.54495, 48.62353, 0, 0, 0, True
0.4738465, 2021-08-25T16:25:22.5989410+08:00, -1.570521, 11.54495, 48.62353, 1, 1, 1, -1.3159, 11.54495, 48.63108, 0, 0, 0, True
0.4814243, 2021-08-25T16:25:22.6063790+08:00, -1.3159, 11.54495, 48.63108, 1, 1, 1, -1.231026, 11.54495, 48.63331, 0, 0, 0, True
0.4897552, 2021-08-25T16:25:22.6148040+08:00, -1.231026, 11.54495, 48.63331, 1, 1, 1, -1.061244, 11.54495, 48.63731, 0, 0, 0, True
0.4977219, 2021-08-25T16:25:22.6226230+08:00, -1.061244, 11.54495, 48.63731, 1, 1, 1, -0.8914484, 11.54495, 48.64072, 0, 0, 0, True
0.505211, 2021-08-25T16:25:22.6301540+08:00, -0.8914484, 11.54495, 48.64072, 1, 1, 1, -0.7641121, 11.54495, 48.64288, 0, 0, 0, True
0.5137258, 2021-08-25T16:25:22.6386330+08:00, -0.7641121, 11.54495, 48.64288, 1, 1, 1, -0.6792182, 11.54495, 48.64415, 0, 0, 0, True
0.5214612, 2021-08-25T16:25:22.6466050+08:00, -0.6792182, 11.54495, 48.64415, 1, 1, 1, -0.5944221, 11.50249, 48.65531, 0, 0, 0, True
0.5299979, 2021-08-25T16:25:22.6550460+08:00, -0.5944221, 11.50249, 48.65531, 1, 1, 1, -0.5096115, 11.46005, 48.66629, 0, 0, 0, True
0.5385607, 2021-08-25T16:25:22.6636460+08:00, -0.5096115, 11.46005, 48.66629, 1, 1, 1, -0.3823662, 11.37507, 48.68739, 0, 0, 0, True
0.5471816, 2021-08-25T16:25:22.6723770+08:00, -0.3823662, 11.37507, 48.68739, 1, 1, 1, -0.2974928, 11.29008, 48.70776, 0, 0, 0, True
0.5555473, 2021-08-25T16:25:22.6807350+08:00, -0.2974928, 11.29008, 48.70776, 1, 1, 1, -0.2125721, 11.20503, 48.72784, 0, 0, 0, True
0.5657663, 2021-08-25T16:25:22.6908840+08:00, -0.2125721, 11.20503, 48.72784, 1, 1, 1, -0.04249132, 11.07743, 48.75745, 0, 0, 0, True
0.5745119, 2021-08-25T16:25:22.6993780+08:00, -0.04249132, 11.07743, 48.75745, 1, 1, 1, 0.08521467, 10.90718, 48.79576, 0, 0, 0, True
0.5821453, 2021-08-25T16:25:22.7072310+08:00, 0.08521467, 10.90718, 48.79576, 1, 1, 1, 0.255741, 10.7368, 48.83294, 0, 0, 0, True
0.5904731, 2021-08-25T16:25:22.7155990+08:00, 0.255741, 10.7368, 48.83294, 1, 1, 1, 0.4692571, 10.52361, 48.87774, 0, 0, 0, True
0.599373, 2021-08-25T16:25:22.7244650+08:00, 0.4692571, 10.52361, 48.87774, 1, 1, 1, 0.6404644, 10.31024, 48.92125, 0, 0, 0, True
0.6140744, 2021-08-25T16:25:22.7390630+08:00, 0.6404644, 10.31024, 48.92125, 1, 1, 1, 1.069275, 9.882901, 49.00189, 0, 0, 0, True
0.6212049, 2021-08-25T16:25:22.7461070+08:00, 1.069275, 9.882901, 49.00189, 1, 1, 1, 1.24161, 9.626148, 49.04891, 0, 0, 0, True
0.6253042, 2021-08-25T16:25:22.7501630+08:00, 1.24161, 9.626148, 49.04891, 1, 1, 1, 1.413774, 9.454833, 49.07756, 0, 0, 0, True
0.6333238, 2021-08-25T16:25:22.7581730+08:00, 1.413774, 9.454833, 49.07756, 1, 1, 1, 1.499679, 9.41201, 49.08324, 0, 0, 0, True
0.6369615, 2021-08-25T16:25:22.7618030+08:00, 1.499679, 9.41201, 49.08324, 1, 1, 1, 1.499679, 9.41201, 49.08324, 0, 0, 0, True
0.6413116, 2021-08-25T16:25:22.7661920+08:00, 1.499679, 9.41201, 49.08324, 1, 1, 1, 1.75811, 9.197644, 49.1153, 0, 0, 0, True
0.64976, 2021-08-25T16:25:22.7746060+08:00, 1.75811, 9.197644, 49.1153, 1, 1, 1, 1.844429, 9.111859, 49.12812, 0, 0, 0, True
0.6530882, 2021-08-25T16:25:22.7779520+08:00, 1.844429, 9.111859, 49.12812, 1, 1, 1, 1.844429, 9.111859, 49.12812, 0, 0, 0, True
0.6571562, 2021-08-25T16:25:22.7820000+08:00, 1.844429, 9.111859, 49.12812, 1, 1, 1, 1.930483, 9.068954, 49.13275, 0, 0, 0, True
0.6653055, 2021-08-25T16:25:22.7901530+08:00, 1.930483, 9.068954, 49.13275, 1, 1, 1, 2.016556, 9.026067, 49.13719, 0, 0, 0, True
0.669053, 2021-08-25T16:25:22.7938960+08:00, 2.016556, 9.026067, 49.13719, 1, 1, 1, 2.016555, 9.026067, 49.13719, 0, 0, 0, True
0.6730446, 2021-08-25T16:25:22.7978660+08:00, 2.016555, 9.026067, 49.13719, 1, 1, 1, 2.145532, 8.98315, 49.1396, 0, 0, 0, True
0.6770777, 2021-08-25T16:25:22.8019160+08:00, 2.145532, 8.98315, 49.1396, 1, 1, 1, 2.145532, 8.98315, 49.1396, 0, 0, 0, True
0.6811819, 2021-08-25T16:25:22.8060730+08:00, 2.145532, 8.98315, 49.1396, 1, 1, 1, 2.231294, 8.98315, 49.13577, 0, 0, 0, True
0.6850711, 2021-08-25T16:25:22.8099770+08:00, 2.231294, 8.98315, 49.13577, 1, 1, 1, 2.231294, 8.98315, 49.13577, 0, 0, 0, True
0.6892818, 2021-08-25T16:25:22.8141160+08:00, 2.231294, 8.98315, 49.13577, 1, 1, 1, 2.317417, 8.940227, 49.13962, 0, 0, 0, True
0.6929492, 2021-08-25T16:25:22.8177730+08:00, 2.317417, 8.940227, 49.13962, 1, 1, 1, 2.317417, 8.940227, 49.13962, 0, 0, 0, True
0.6971975, 2021-08-25T16:25:22.8220410+08:00, 2.317417, 8.940227, 49.13962, 1, 1, 1, 2.403179, 8.940227, 49.1355, 0, 0, 0, True
0.7012171, 2021-08-25T16:25:22.8261600+08:00, 2.403179, 8.940227, 49.1355, 1, 1, 1, 2.403179, 8.940227, 49.1355, 0, 0, 0, True
0.7052112, 2021-08-25T16:25:22.8300440+08:00, 2.403179, 8.940227, 49.1355, 1, 1, 1, 2.446443, 8.89732, 49.14115, 0, 0, 0, True
0.7091208, 2021-08-25T16:25:22.8339840+08:00, 2.446443, 8.89732, 49.14115, 1, 1, 1, 2.446443, 8.89732, 49.14115, 0, 0, 0, True
0.7130961, 2021-08-25T16:25:22.8379420+08:00, 2.446443, 8.89732, 49.14115, 1, 1, 1, 2.489326, 8.89732, 49.139, 0, 0, 0, True
0.7174008, 2021-08-25T16:25:22.8422740+08:00, 2.489326, 8.89732, 49.139, 1, 1, 1, 2.489326, 8.89732, 49.139, 0, 0, 0, True
0.7211927, 2021-08-25T16:25:22.8460650+08:00, 2.489326, 8.89732, 49.139, 1, 1, 1, 2.532207, 8.897319, 49.13681, 0, 0, 0, True
0.7251619, 2021-08-25T16:25:22.8500160+08:00, 2.532207, 8.897319, 49.13681, 1, 1, 1, 2.532207, 8.897319, 49.13681, 0, 0, 0, True
0.729585, 2021-08-25T16:25:22.8544140+08:00, 2.532207, 8.897319, 49.13681, 1, 1, 1, 2.532605, 8.854382, 49.14454, 0, 0, 0, True
0.733108, 2021-08-25T16:25:22.8579620+08:00, 2.532605, 8.854382, 49.14454, 1, 1, 1, 2.532605, 8.854382, 49.14454, 0, 0, 0, True
0.7372566, 2021-08-25T16:25:22.8621020+08:00, 2.532605, 8.854382, 49.14454, 1, 1, 1, 2.575491, 8.854382, 49.14231, 0, 0, 0, True
0.7411641, 2021-08-25T16:25:22.8660470+08:00, 2.575491, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7450638, 2021-08-25T16:25:22.8699180+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7492136, 2021-08-25T16:25:22.8740400+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7531001, 2021-08-25T16:25:22.8779280+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7571567, 2021-08-25T16:25:22.8819770+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7609835, 2021-08-25T16:25:22.8858380+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7651563, 2021-08-25T16:25:22.8899810+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7691129, 2021-08-25T16:25:22.8939420+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7730477, 2021-08-25T16:25:22.8978790+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.57549, 8.854382, 49.14231, 0, 0, 0, True
0.7770877, 2021-08-25T16:25:22.9019240+08:00, 2.57549, 8.854382, 49.14231, 1, 1, 1, 2.532605, 8.854382, 49.14454, 0, 0, 0, True
0.780997, 2021-08-25T16:25:22.9058530+08:00, 2.532605, 8.854382, 49.14454, 1, 1, 1, 2.532604, 8.854382, 49.14454, 0, 0, 0, True
0.7850721, 2021-08-25T16:25:22.9099040+08:00, 2.532604, 8.854382, 49.14454, 1, 1, 1, 2.446827, 8.854381, 49.14889, 0, 0, 0, True
0.7890751, 2021-08-25T16:25:22.9139110+08:00, 2.446827, 8.854381, 49.14889, 1, 1, 1, 2.446827, 8.854381, 49.14889, 0, 0, 0, True
0.7931201, 2021-08-25T16:25:22.9179520+08:00, 2.446827, 8.854381, 49.14889, 1, 1, 1, 2.274533, 8.940248, 49.14162, 0, 0, 0, True
0.8012654, 2021-08-25T16:25:22.9261260+08:00, 2.274533, 8.940248, 49.14162, 1, 1, 1, 2.145189, 9.026115, 49.13174, 0, 0, 0, True
0.8049853, 2021-08-25T16:25:22.9297990+08:00, 2.145189, 9.026115, 49.13174, 1, 1, 1, 2.145189, 9.026115, 49.13174, 0, 0, 0, True
0.8091303, 2021-08-25T16:25:22.9339800+08:00, 2.145189, 9.026115, 49.13174, 1, 1, 1, 1.973357, 9.069025, 49.13103, 0, 0, 0, True
0.8130035, 2021-08-25T16:25:22.9378370+08:00, 1.973357, 9.069025, 49.13103, 1, 1, 1, 1.973357, 9.069047, 49.13103, 0, 0, 0, True
0.8170285, 2021-08-25T16:25:22.9418580+08:00, 1.973357, 9.069047, 49.13103, 1, 1, 1, 1.801263, 9.154847, 49.12173, 0, 0, 0, True
0.8211711, 2021-08-25T16:25:22.9460370+08:00, 1.801263, 9.154847, 49.12173, 1, 1, 1, 1.801262, 9.154847, 49.12173, 0, 0, 0, True
0.8251442, 2021-08-25T16:25:22.9499850+08:00, 1.801262, 9.154847, 49.12173, 1, 1, 1, 1.715247, 9.197738, 49.11679, 0, 0, 0, True
0.8294708, 2021-08-25T16:25:22.9543150+08:00, 1.715247, 9.197738, 49.11679, 1, 1, 1, 1.715247, 9.197738, 49.11679, 0, 0, 0, True
0.8331172, 2021-08-25T16:25:22.9579380+08:00, 1.715247, 9.197738, 49.11679, 1, 1, 1, 1.543534, 9.240596, 49.11445, 0, 0, 0, True
0.8371795, 2021-08-25T16:25:22.9620230+08:00, 1.543534, 9.240596, 49.11445, 1, 1, 1, 1.543534, 9.240596, 49.11445, 0, 0, 0, True
0.8411189, 2021-08-25T16:25:22.9659760+08:00, 1.543534, 9.240596, 49.11445, 1, 1, 1, 1.45733, 9.326365, 49.10087, 0, 0, 0, True
0.8490886, 2021-08-25T16:25:22.9739250+08:00, 1.45733, 9.326365, 49.10087, 1, 1, 1, 1.328559, 9.369225, 49.09636, 0, 0, 0, True
0.8529001, 2021-08-25T16:25:22.9777220+08:00, 1.328559, 9.369225, 49.09636, 1, 1, 1, 1.328559, 9.369225, 49.09636, 0, 0, 0, True
0.857281, 2021-08-25T16:25:22.9821020+08:00, 1.328559, 9.369225, 49.09636, 1, 1, 1, 1.285499, 9.412055, 49.08931, 0, 0, 0, True
0.8611032, 2021-08-25T16:25:22.9859580+08:00, 1.285499, 9.412055, 49.08931, 1, 1, 1, 1.285499, 9.412055, 49.08931, 0, 0, 0, True
0.8651381, 2021-08-25T16:25:22.9899700+08:00, 1.285499, 9.412055, 49.08931, 1, 1, 1, 1.19962, 9.454903, 49.08325, 0, 0, 0, True
0.8691981, 2021-08-25T16:25:22.9940410+08:00, 1.19962, 9.454903, 49.08325, 1, 1, 1, 1.19962, 9.454903, 49.08325, 0, 0, 0, True
0.8732309, 2021-08-25T16:25:22.9980630+08:00, 1.19962, 9.454903, 49.08325, 1, 1, 1, 1.156591, 9.497743, 49.07602, 0, 0, 0, True
0.8770627, 2021-08-25T16:25:23.0018870+08:00, 1.156591, 9.497743, 49.07602, 1, 1, 1, 1.156591, 9.497766, 49.07601, 0, 0, 0, True
0.8811805, 2021-08-25T16:25:23.0060340+08:00, 1.156591, 9.497766, 49.07601, 1, 1, 1, 1.113575, 9.540575, 49.0687, 0, 0, 0, True
0.8851168, 2021-08-25T16:25:23.0099470+08:00, 1.113575, 9.540575, 49.0687, 1, 1, 1, 1.113575, 9.540575, 49.0687, 0, 0, 0, True
0.8892588, 2021-08-25T16:25:23.0140940+08:00, 1.113575, 9.540575, 49.0687, 1, 1, 1, 1.070754, 9.540577, 49.06965, 0, 0, 0, True
0.8929924, 2021-08-25T16:25:23.0178120+08:00, 1.070754, 9.540577, 49.06965, 1, 1, 1, 1.070754, 9.540577, 49.06965, 0, 0, 0, True
0.8972224, 2021-08-25T16:25:23.0220520+08:00, 1.070754, 9.540577, 49.06965, 1, 1, 1, 1.070572, 9.583401, 49.06131, 0, 0, 0, True
0.901142, 2021-08-25T16:25:23.0259990+08:00, 1.070572, 9.583401, 49.06131, 1, 1, 1, 1.070572, 9.583401, 49.06131, 0, 0, 0, True
0.9051167, 2021-08-25T16:25:23.0299590+08:00, 1.070572, 9.583401, 49.06131, 1, 1, 1, 1.027758, 9.5834, 49.06223, 0, 0, 0, True
0.9091332, 2021-08-25T16:25:23.0339650+08:00, 1.027758, 9.5834, 49.06223, 1, 1, 1, 1.027757, 9.5834, 49.06223, 0, 0, 0, True
0.9130531, 2021-08-25T16:25:23.0378870+08:00, 1.027757, 9.5834, 49.06223, 1, 1, 1, 1.027757, 9.5834, 49.06223, 0, 0, 0, True
0.9170099, 2021-08-25T16:25:23.0418410+08:00, 1.027757, 9.5834, 49.06223, 1, 1, 1, 1.027757, 9.5834, 49.06223, 0, 0, 0, True
0.921261, 2021-08-25T16:25:23.0461230+08:00, 1.027757, 9.5834, 49.06223, 1, 1, 1, 0.9849419, 9.583401, 49.06311, 0, 0, 0, True
0.9250812, 2021-08-25T16:25:23.0499150+08:00, 0.9849419, 9.583401, 49.06311, 1, 1, 1, 0.9849418, 9.583401, 49.06311, 0, 0, 0, True
0.929107, 2021-08-25T16:25:23.0539450+08:00, 0.9849418, 9.583401, 49.06311, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.9331521, 2021-08-25T16:25:23.0579830+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.9370354, 2021-08-25T16:25:23.0618750+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.9410856, 2021-08-25T16:25:23.0659510+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.944983, 2021-08-25T16:25:23.0698090+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.9490101, 2021-08-25T16:25:23.0738570+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9847734, 9.626218, 49.05473, 0, 0, 0, True
0.953213, 2021-08-25T16:25:23.0780500+08:00, 0.9847734, 9.626218, 49.05473, 1, 1, 1, 0.9419648, 9.62622, 49.05556, 0, 0, 0, True
0.9571917, 2021-08-25T16:25:23.0820340+08:00, 0.9419648, 9.62622, 49.05556, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9610009, 2021-08-25T16:25:23.0858620+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9651987, 2021-08-25T16:25:23.0900270+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9689831, 2021-08-25T16:25:23.0938480+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.973273, 2021-08-25T16:25:23.0981130+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9769571, 2021-08-25T16:25:23.1017910+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9812805, 2021-08-25T16:25:23.1061470+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9850289, 2021-08-25T16:25:23.1098640+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.989181, 2021-08-25T16:25:23.1140170+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9930712, 2021-08-25T16:25:23.1179170+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
0.9971137, 2021-08-25T16:25:23.1219600+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.000944, 2021-08-25T16:25:23.1257930+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.011156, 2021-08-25T16:25:23.1359680+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.017295, 2021-08-25T16:25:23.1421650+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.021069, 2021-08-25T16:25:23.1459070+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.025215, 2021-08-25T16:25:23.1500470+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.029348, 2021-08-25T16:25:23.1541720+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.033158, 2021-08-25T16:25:23.1580060+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.037167, 2021-08-25T16:25:23.1619930+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.041103, 2021-08-25T16:25:23.1660040+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.045012, 2021-08-25T16:25:23.1698260+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.049245, 2021-08-25T16:25:23.1740820+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.053057, 2021-08-25T16:25:23.1778730+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.057238, 2021-08-25T16:25:23.1820570+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.061048, 2021-08-25T16:25:23.1858730+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.065203, 2021-08-25T16:25:23.1900130+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.069144, 2021-08-25T16:25:23.1939820+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 0, True
1.081167, 2021-08-25T16:25:23.2062160+08:00, 0.8991554, 9.62622, 49.05637, 1, 1, 1, 0.8991554, 9.62622, 49.05637, 0, 0, 
