t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.12, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.22, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.2950046, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3092129, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3148881, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3181435, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.326997, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3386357, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3421372, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3461111, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3505142, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3569087, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3644079, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3720928, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3793443, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3864172, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.3934959, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4004201, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4075403, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4147981, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4210325, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4278037, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.435196, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4412615, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.448186, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4546508, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4606402, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4667228, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4729132, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4790036, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4850305, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.4913516, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.498325, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5031238, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5088481, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5146539, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5208998, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5262241, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5322586, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.538281, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5432197, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5481786, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5545275, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5597677, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.566551, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5701316, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5757263, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.582651, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5862808, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.5909998, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.595953, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.6023659, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
0.6063136, 0, 0, 75, 1, 1, 1, 0, -100, -75, 2, 2, 2, True
