t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6542826, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6583896, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.662527, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6661914, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6709484, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6742417, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6787784, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6822417, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6862115, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6904825, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6943635, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6982619, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7026743, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7063991, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7104167, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7145678, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7183731, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7223781, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.726249, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7304488, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.734479, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.738498, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7425392, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7463448, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.750535, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7545631, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7585486, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.762585, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7705787, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7784683, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7862226, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.790433, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7946122, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7985839, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8025422, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8064951, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8104865, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8142757, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8183197, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8331956, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.8466094, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.8744945, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.8943716, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.898594, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.9030313, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.9064544, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.910345, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.9145139, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn False
t 0.9189974, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9223674, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.930388, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.951548, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9706325, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.974342, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9782689, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9825795, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.986253, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9903986, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9945326, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9984092, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.002545, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.006486, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.010425, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.014518, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.018502, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.022256, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.026493, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.030445, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.034264, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.038301, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.042366, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.046505, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.050597, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.054339, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.058362, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.062495, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.066228, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.070382, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.074318, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.078367, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.082643, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.086374, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.090395, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.094446, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.098493, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.102506, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.106615, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.110556, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.114567, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.118441, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.122519, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.126492, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.13035, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.134538, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.138497, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.142554, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.146651, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.150481, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.154522, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.15848, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.162528, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.166245, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.170908, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.174488, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.178364, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.182585, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.186452, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.190496, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.194292, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.198422, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.202588, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.206422, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.210472, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.214477, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.218289, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.222234, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.226315, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.230316, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.234833, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.238723, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.24231, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.246541, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.250281, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.254299, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.258574, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.262298, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.266275, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.270904, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.274312, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.27852, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.282578, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.286526, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.290504, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.294424, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.298544, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.302614, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.306286, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.310217, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.314446, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.318352, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.322369, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.3263, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.330491, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.334326, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.338508, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.342443, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.346304, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.350317, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.354325, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.358382, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.362521, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.366205, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.370404, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.374455, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.378273, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.382505, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.386557, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.390385, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.3944, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.39823, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.402294, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.406333, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.41049, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.414383, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.41849, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.422364, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.426527, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.430468, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.434545, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.438346, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.442402, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.446493, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.45068, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.454349, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.458472, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.462287, x -1.407184, y -10.56624, z 48.85053, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
