t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
3.773584, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.777692, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.781654, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.785954, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.789705, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.793853, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.797745, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.801674, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.805722, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.809532, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.813659, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.81874, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.823753, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.829767, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.833965, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.839406, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.846072, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.853516, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.857742, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.861638, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
3.866134, -3.420201, 0, 9.396926, 1, 1, 1, 3.4284, 0.008726645, -9.393934, 2, 2, 2, False
3.871407, -3.428399, 0.008726645, 9.393934, 1, 1, 1, 3.4284, 0.008726645, -9.393934, 2, 2, 2, False
3.947287, -3.428399, 0.008726645, 9.393934, 1, 1, 1, 4.04823, 0.7410849, -9.113869, 2, 2, 2, False
3.953831, -4.04823, 0.7410849, 9.113871, 1, 1, 1, 4.117153, 0.8193852, -9.076215, 2, 2, 2, False
3.957766, -4.117153, 0.8193852, 9.076214, 1, 1, 1, 4.117153, 0.8193852, -9.076215, 2, 2, 2, False
3.961684, -4.117153, 0.8193852, 9.076214, 1, 1, 1, 4.193689, 0.888943, -9.034533, 2, 2, 2, False
3.965662, -4.19369, 0.888943, 9.034531, 1, 1, 1, 4.193689, 0.888943, -9.034533, 2, 2, 2, False
3.969623, -4.19369, 0.888943, 9.034531, 1, 1, 1, 4.270314, 0.9410832, -8.993263, 2, 2, 2, False
3.973676, -4.270315, 0.9410832, 8.993262, 1, 1, 1, 4.346419, 0.9931976, -8.951102, 2, 2, 2, False
