t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
0.12, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.22, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.32, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3299414, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3391077, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.34332, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3469865, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3511479, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3550506, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3612482, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.369064, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3779103, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.386152, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.3932991, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4027294, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4098031, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4175212, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4246382, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.432275, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4392984, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4458694, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4532068, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4602774, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4671953, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4728799, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
0.4797418, 0, 0, 0, 1, 1, 1, -5.36945, -98.93994, 13.49283, 2, 2, 2, True
