t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.2976549, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3073558, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3141134, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3192422, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.326936, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.334, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3399368, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3525805, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3621441, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3726148, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3833688, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.3942823, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4051658, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4157258, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4258481, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4370885, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4473644, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4572311, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4678032, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4785785, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.4887994, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5006229, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5101092, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5204223, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.531346, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.540734, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5511729, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5581582, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5632545, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.570294, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5739567, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5786877, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.583631, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5900937, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
0.5937161, -3.061168, -7.476768, 49.34296, 1, 1, 1, True
