t 31.0944, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.29007, x 0, y 0.698109, z 49.99512, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.29387, x 0, y 0.9162465, z 49.9916, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.29801, x 0, y 0.9162465, z 49.9916, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.30215, x 0, y 1.134367, z 49.98713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.30603, x 0, y 1.570538, z 49.97533, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.30994, x 0, y 2.00659, z 49.95972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.31405, x 0, y 2.00659, z 49.95972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.31783, x 0, y 2.486068, z 49.93816, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.32192, x 0, y 2.486068, z 49.93816, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.32585, x -0.0435495, y 3.095978, z 49.90404, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.32994, x -0.0435495, y 3.095978, z 49.90404, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.33393, x -0.04351324, y 3.705424, z 49.86249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.3381, x -0.04351324, y 3.705424, z 49.86249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.34184, x -0.04347049, y 4.314318, z 49.8135, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.34594, x -0.04347049, y 4.314318, z 49.8135, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.34999, x -0.04341749, y 4.965987, z 49.75276, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.35401, x -0.04341749, y 4.965987, z 49.75276, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.35789, x -0.0433613, y 5.573446, z 49.68838, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.3619, x 0, y 6.22337, z 49.61118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.36597, x 0.04321912, y 6.872226, z 49.52546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.37003, x 0.04321912, y 6.872226, z 49.52546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.37409, x 0.08637422, y 7.131446, z 49.48874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.37794, x 0.08637422, y 7.131446, z 49.48874, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.38205, x 0.1293586, y 7.649292, z 49.41125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.38593, x 0.1293586, y 7.649292, z 49.41125, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.39005, x 0.172263, y 8.037127, z 49.34952, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.39396, x 0.172263, y 8.037127, z 49.34952, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.39799, x 0.2580938, y 8.381456, z 49.29183, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.40194, x 0.2580938, y 8.381456, z 49.29183, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.40603, x 0.2580168, y 8.467475, z 49.27713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.40997, x 0.2580168, y 8.467475, z 49.27713, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.41391, x 0.2577811, y 8.725376, z 49.23212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.41801, x 0.2577811, y 8.725376, z 49.23212, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.42217, x 0.3005087, y 8.940111, z 49.19333, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.426, x 0.3005087, y 8.940111, z 49.19333, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.42994, x 0.3432733, y 9.068871, z 49.16948, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.43381, x 0.3432733, y 9.068871, z 49.16948, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.43818, x 0.3858672, y 9.283331, z 49.12912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.44197, x 0.3858672, y 9.283331, z 49.12912, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.446, x 0.4285268, y 9.411922, z 49.1043, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.45005, x 0.4285268, y 9.411922, z 49.1043, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.45399, x 0.4283103, y 9.540448, z 49.07949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.45796, x 0.4283103, y 9.540448, z 49.07949, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.46195, x 0.4708987, y 9.66891, z 49.05396, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.466, x 0.4708987, y 9.66891, z 49.05396, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.46983, x 0.5134394, y 9.797306, z 49.02805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.47409, x 0.5134394, y 9.797306, z 49.02805, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.4787, x 0.5131691, y 9.925633, z 49.00223, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.48189, x 0.5131691, y 9.925633, z 49.00223, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.48604, x 0.5556346, y 10.05389, z 48.97561, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.49005, x 0.5556346, y 10.05389, z 48.97561, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.4938, x 0.5552331, y 10.2248, z 48.94022, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.4982, x 0.5552331, y 10.2248, z 48.94022, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.50204, x 0.5975016, y 10.39558, z 48.90373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.50603, x 0.5975016, y 10.39558, z 48.90373, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.50985, x 0.5970547, y 10.56624, z 48.86715, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.51402, x 0.5970547, y 10.56624, z 48.86715, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.51775, x 0.5964857, y 10.77938, z 48.82058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.52215, x 0.5964857, y 10.77938, z 48.82058, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.52579, x 0.5959054, y 10.99231, z 48.77309, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.53004, x 0.5959054, y 10.99231, z 48.77309, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.53373, x 0.5954331, y 11.1625, z 48.73442, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.53807, x 0.5954331, y 11.1625, z 48.73442, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.54199, x 0.5948322, y 11.37506, z 48.68526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.55041, x 0.5948322, y 11.37506, z 48.68526, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.55395, x 0.5945889, y 11.46002, z 48.66533, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.55792, x 0.5940965, y 11.62983, z 48.62503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.56206, x 0.5940965, y 11.62983, z 48.62503, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.56604, x 0.5937225, y 11.7571, z 48.59443, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.56999, x 0.5937225, y 11.7571, z 48.59443, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.57398, x 0.5933444, y 11.88429, z 48.56348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.57792, x 0.5933444, y 11.88429, z 48.56348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.58202, x 0.5933444, y 11.88429, z 48.56348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.586, x 0.5932174, y 11.92667, z 48.55309, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.58997, x 0.5506097, y 12.0114, z 48.5327, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.59384, x 0.5506097, y 12.0114, z 48.5327, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.59801, x 0.5504906, y 12.05375, z 48.5222, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.60206, x 0.5504906, y 12.05375, z 48.5222, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.60589, x 0.5081468, y 12.05375, z 48.52266, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.60995, x 0.5081468, y 12.05375, z 48.52266, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.61383, x 0.5080365, y 12.09609, z 48.51213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.61809, x 0.5080365, y 12.09609, z 48.51213, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.62198, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.6257, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.62983, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.63383, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.63798, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.64196, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.64592, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.64997, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.65404, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.65795, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.66195, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.66581, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.66987, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.67388, x 0.4657014, y 12.09609, z 48.51255, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.67782, x 0.4655999, y 12.13842, z 48.50198, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.68208, x 0.4655999, y 12.13842, z 48.50198, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.68601, x 0.465498, y 12.18075, z 48.49137, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.69003, x 0.4653958, y 12.22306, z 48.48072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.69387, x 0.4652932, y 12.26537, z 48.47004, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.69775, x 0.4651903, y 12.30766, z 48.45931, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.70201, x 0.4651903, y 12.30766, z 48.45931, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.70584, x 0.4649835, y 12.39223, z 48.43776, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.70995, x 0.507026, y 12.47675, z 48.41563, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.71408, x 0.5490285, y 12.56124, z 48.39333, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.71798, x 0.6751035, y 12.7301, z 48.34758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.72184, x 0.8009331, y 12.8988, z 48.30093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.72587, x 0.8009331, y 12.8988, z 48.30093, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.72989, x 0.884611, y 13.02522, z 48.26553, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.73385, x 0.884611, y 13.02522, z 48.26553, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.73882, x 1.052086, y 13.19365, z 48.2164, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.74196, x 1.176894, y 13.40396, z 48.15546, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.75023, x 1.301366, y 13.61401, z 48.0933, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.75401, x 1.425851, y 13.78187, z 48.04193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.75813, x 1.425851, y 13.78187, z 48.04193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.762, x 1.50932, y 13.8238, z 48.02733, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.76611, x 1.50932, y 13.8238, z 48.02733, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.77007, x 1.633398, y 13.99145, z 47.97469, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.77401, x 1.633398, y 13.99145, z 47.97469, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.77789, x 1.674408, y 14.07521, z 47.94877, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.78204, x 1.674408, y 14.07521, z 47.94877, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.78596, x 1.757641, y 14.11707, z 47.93348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.79003, x 1.757641, y 14.11707, z 47.93348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.79377, x 1.798543, y 14.20077, z 47.90724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.79819, x 1.798543, y 14.20077, z 47.90724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.80199, x 1.798543, y 14.20077, z 47.90724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.80602, x 1.798543, y 14.20077, z 47.90724, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.80987, x 1.840349, y 14.20077, z 47.90565, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.81392, x 1.840349, y 14.20077, z 47.90565, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.81808, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.82208, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.82597, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.82993, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.83373, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.83814, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.84205, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.84591, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.85007, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.85401, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.85784, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.862, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.86608, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.86988, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.87397, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.87788, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.88194, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.88607, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.88999, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.89412, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.89797, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.90204, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.90601, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.90988, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.91387, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.9178, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.9218, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.92607, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.9299, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.93374, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.93778, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.94283, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.95019, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.954, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.95796, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.96199, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.96604, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.97007, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.974, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.97786, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.98193, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.98604, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.99, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.99401, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 31.998, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.00201, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.00605, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.00994, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.01392, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.01813, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.02205, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.02605, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.02981, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.0338, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.03805, x 1.839873, y 14.24259, z 47.89325, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 32.04202, x 1.839873, y 14.24259, z 47.
