t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, 4.704956, -14.70202, 47.55748, 1, 1, 1, True
0.2966, 2.614114, -9.283333, 49.06105, 1, 1, 1, True
0.3007328, 2.145823, -8.940113, 49.14743, 1, 1, 1, True
0.3046035, 2.145823, -8.940114, 49.14743, 1, 1, 1, True
0.3082972, 2.102933, -8.940114, 49.14928, 1, 1, 1, True
0.3126507, 2.102933, -8.940116, 49.14928, 1, 1, 1, True
0.3163054, 2.102934, -8.940118, 49.14928, 1, 1, 1, True
0.3211233, 2.102934, -8.940118, 49.14928, 1, 1, 1, True
0.3293649, 2.102934, -8.940118, 49.14928, 1, 1, 1, True
0.3366391, 2.102934, -8.940118, 49.14928, 1, 1, 1, True
0.3447734, 2.060043, -8.940119, 49.1511, 1, 1, 1, True
0.3511806, 2.060043, -8.94012, 49.1511, 1, 1, 1, True
0.3595012, 2.060043, -8.94012, 49.1511, 1, 1, 1, True
0.3660249, 2.01683, -8.983047, 49.14507, 1, 1, 1, True
0.3729878, 2.016508, -9.025968, 49.13721, 1, 1, 1, True
0.3800904, 1.930122, -9.111788, 49.12484, 1, 1, 1, True
0.3863518, 1.886639, -9.197579, 49.11054, 1, 1, 1, True
0.3931361, 1.799735, -9.36908, 49.08138, 1, 1, 1, True
0.4005286, 1.799434, -9.411937, 49.07318, 1, 1, 1, True
0.4068233, 1.755721, -9.540464, 49.04994, 1, 1, 1, True
0.4127836, 1.712039, -9.668927, 49.02633, 1, 1, 1, True
0.4185399, 1.668388, -9.797324, 49.00233, 1, 1, 1, True
0.4249157, 1.624191, -10.01117, 48.96058, 1, 1, 1, True
0.4304633, 1.622133, -10.31023, 48.89855, 1, 1, 1, True
0.4365837, 1.620626, -10.52361, 48.85312, 1, 1, 1, True
0.442986, 1.619089, -10.73679, 48.80676, 1, 1, 1, True
0.4487484, 1.616884, -11.03489, 48.7403, 1, 1, 1, True
0.4542069, 1.616243, -11.11999, 48.72098, 1, 1, 1, True
0.4604096, 1.699566, -11.33259, 48.66912, 1, 1, 1, True
0.4658459, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.5049686, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.5127169, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.5163144, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.520235, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.5246695, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
0.5290608, 1.69922, -11.37509, 48.65923, 1, 1, 1, True
