t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, 2021-08-25T16:25:09.4836700+08:00, 0, 0, 50, 1, 1, 1, 0, 0, 50, 0, 0, 0, True
0.12, 2021-08-25T16:25:10.1980110+08:00, 0, 0, 50, 1, 1, 1, -2.27796, -18.04054, 46.57628, 0, 0, 0, True
0.22, 2021-08-25T16:25:10.3809380+08:00, -2.27796, -18.04054, 46.57628, 1, 1, 1, -2.277948, -18.04054, 46.57628, 0, 0, 0, True
0.310983, 2021-08-25T16:25:10.4718480+08:00, -2.277948, -18.04054, 46.57628, 1, 1, 1, -2.277948, -18.04054, 46.57628, 0, 0, 0, True
0.3159239, 2021-08-25T16:25:10.4767400+08:00, -2.277948, -18.04054, 46.57628, 1, 1, 1, -2.277948, -18.04055, 46.57628, 0, 0, 0, True
0.3229131, 2021-08-25T16:25:10.4835940+08:00, -2.277948, -18.04055, 46.57628, 1, 1, 1, -2.277948, -18.04055, 46.57628, 0, 0, 0, True
0.3265952, 2021-08-25T16:25:10.4872490+08:00, -2.277948, -18.04055, 46.57628, 1, 1, 1, -2.277948, -18.04055, 46.57627, 0, 0, 0, True
0.3305523, 2021-08-25T16:25:10.4912000+08:00, -2.277948, -18.04055, 46.57627, 1, 1, 1, -2.277948, -18.04055, 46.57627, 0, 0, 0, True
0.3349038, 2021-08-25T16:25:10.4955730+08:00, -2.277948, -18.04055, 46.57627, 1, 1, 1, -2.277948, -18.04056, 46.57627, 0, 0, 0, True
0.3400223, 2021-08-25T16:25:10.5007220+08:00, -2.277948, -18.04056, 46.57627, 1, 1, 1, -2.277948, -18.04056, 46.57627, 0, 0, 0, True
0.3466167, 2021-08-25T16:25:10.5072870+08:00, -2.277948, -18.04056, 46.57627, 1, 1, 1, -2.277948, -18.04057, 46.57627, 0, 0, 0, True
0.3505194, 2021-08-25T16:25:10.5111820+08:00, -2.277948, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04057, 46.57627, 0, 0, 0, True
0.3570502, 2021-08-25T16:25:10.5177360+08:00, -2.277947, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04057, 46.57627, 0, 0, 0, True
0.3628579, 2021-08-25T16:25:10.5235500+08:00, -2.277947, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04057, 46.57627, 0, 0, 0, True
0.3703818, 2021-08-25T16:25:10.5311090+08:00, -2.277947, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04057, 46.57627, 0, 0, 0, True
0.3766842, 2021-08-25T16:25:10.5374240+08:00, -2.277947, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04057, 46.57627, 0, 0, 0, True
0.3831185, 2021-08-25T16:25:10.5438620+08:00, -2.277947, -18.04057, 46.57627, 1, 1, 1, -2.277947, -18.04058, 46.57627, 0, 0, 0, True
0.3896668, 2021-08-25T16:25:10.5504750+08:00, -2.277947, -18.04058, 46.57627, 1, 1, 1, -2.277947, -18.04058, 46.57627, 0, 0, 0, True
0.3953413, 2021-08-25T16:25:10.5560690+08:00, -2.277947, -18.04058, 46.57627, 1, 1, 1, -2.277947, -18.04058, 46.57627, 0, 0, 0, True
0.4014955, 2021-08-25T16:25:10.5623050+08:00, -2.277947, -18.04058, 46.57627, 1, 1, 1, -2.277948, -18.04058, 46.57626, 0, 0, 0, True
0.407871, 2021-08-25T16:25:10.5686070+08:00, -2.277948, -18.04058, 46.57626, 1, 1, 1, -2.277948, -18.04058, 46.57626, 0, 0, 0, True
0.4147878, 2021-08-25T16:25:10.5754820+08:00, -2.277948, -18.04058, 46.57626, 1, 1, 1, -2.277947, -18.04059, 46.57626, 0, 0, 0, True
0.4191645, 2021-08-25T16:25:10.5798880+08:00, -2.277947, -18.04059, 46.57626, 1, 1, 1, -2.277947, -18.04059, 46.57626, 0, 0, 0, True
0.4250126, 2021-08-25T16:25:10.5857220+08:00, -2.277947, -18.04059, 46.57626, 1, 1, 1, -2.277947, -18.04059, 46.57626, 0, 0, 0, True
0.4314089, 2021-08-25T16:25:10.5920650+08:00, -2.277947, -18.04059, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4364034, 2021-08-25T16:25:10.5970940+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4418925, 2021-08-25T16:25:10.6026000+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4472455, 2021-08-25T16:25:10.6079300+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4529114, 2021-08-25T16:25:10.6135700+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4588553, 2021-08-25T16:25:10.6195180+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.464589, 2021-08-25T16:25:10.6253050+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4712191, 2021-08-25T16:25:10.6318850+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4760323, 2021-08-25T16:25:10.6367530+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4829471, 2021-08-25T16:25:10.6436110+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.4870647, 2021-08-25T16:25:10.6477860+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.492605, 2021-08-25T16:25:10.6533240+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.499143, 2021-08-25T16:25:10.6598070+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5048965, 2021-08-25T16:25:10.6656870+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5104431, 2021-08-25T16:25:10.6739590+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5188146, 2021-08-25T16:25:10.6794620+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5226689, 2021-08-25T16:25:10.6833340+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.52671, 2021-08-25T16:25:10.6873630+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5305899, 2021-08-25T16:25:10.6912520+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5347425, 2021-08-25T16:25:10.6953990+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5397362, 2021-08-25T16:25:10.7004690+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5445317, 2021-08-25T16:25:10.7052470+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5510082, 2021-08-25T16:25:10.7117160+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5545642, 2021-08-25T16:25:10.7153210+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5585064, 2021-08-25T16:25:10.7191950+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5626637, 2021-08-25T16:25:10.7233810+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5671147, 2021-08-25T16:25:10.7278450+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5719901, 2021-08-25T16:25:10.7326990+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5786162, 2021-08-25T16:25:10.7393120+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5825847, 2021-08-25T16:25:10.7432820+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5865993, 2021-08-25T16:25:10.7472770+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5906951, 2021-08-25T16:25:10.7514490+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5945973, 2021-08-25T16:25:10.7552820+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.5985252, 2021-08-25T16:25:10.7592010+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6027681, 2021-08-25T16:25:10.7634730+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6066766, 2021-08-25T16:25:10.7673710+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6110331, 2021-08-25T16:25:10.7717280+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6153235, 2021-08-25T16:25:10.7760300+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.619589, 2021-08-25T16:25:10.7802710+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6242643, 2021-08-25T16:25:10.7849840+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6306171, 2021-08-25T16:25:10.7913210+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6345688, 2021-08-25T16:25:10.7952680+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6385516, 2021-08-25T16:25:10.7992400+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6425028, 2021-08-25T16:25:10.8032000+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
0.6464541, 2021-08-25T16:25:10.8071200+08:00, -2.277947, -18.0406, 46.57626, 1, 1, 1, -2.277947, -18.0406, 46.57626, 0, 0, 0, True
