t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
60.06564, 2021-06-16T11:18:27.8044960+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.14198, 2021-06-16T11:18:27.8807680+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.23394, 2021-06-16T11:18:27.9728110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.24614, 2021-06-16T11:18:27.9850070+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.25357, 2021-06-16T11:18:27.9922770+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.25752, 2021-06-16T11:18:27.9961910+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.2614, 2021-06-16T11:18:28.0001230+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.26549, 2021-06-16T11:18:28.0041700+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.27533, 2021-06-16T11:18:28.0140260+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.28531, 2021-06-16T11:18:28.0240540+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.29671, 2021-06-16T11:18:28.0354350+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.30773, 2021-06-16T11:18:28.0464870+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.31725, 2021-06-16T11:18:28.0559470+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.32874, 2021-06-16T11:18:28.0675580+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.34187, 2021-06-16T11:18:28.0807270+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.34772, 2021-06-16T11:18:28.0864730+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.35756, 2021-06-16T11:18:28.0962690+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.36687, 2021-06-16T11:18:28.1058110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.38161, 2021-06-16T11:18:28.1203450+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.39132, 2021-06-16T11:18:28.1300170+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
60.40099, 2021-06-16T11:18:28.1397840+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
