t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
17.91964, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.92826, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.93716, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.94488, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.95394, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.96244, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.97117, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.97936, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.98812, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
17.99716, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.00517, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.01359, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.02246, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.03206, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.04412, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.05204, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.05985, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.06587, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.08031, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.08822, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.09678, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.10568, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.11417, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.12332, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.1318, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.14037, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.14871, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.15746, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.16776, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.17565, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.18368, 0, 0, 50, 1, 1, 1, 0, 0, 50, 1, 1, 1, True
18.19144, 0, 0, 50, 1, 1, 1, 0.08726642, 0, 49.99992, 1, 1, 1, True
18.20004, 0.08726642, 0, 49.99992, 1, 1, 1, 0.1308995, 0, 49.99983, 1, 1, 1, True
18.20846, 0.1308995, 0, 49.99983, 1, 1, 1, 0.2617981, -0.04363323, 49.99929, 1, 1, 1, True
18.21712, 0.2617981, -0.04363323, 49.99929, 1, 1, 1, 0.3926948, -0.04363323, 49.99844, 1, 1, 1, True
18.22548, 0.3926948, -0.04363323, 49.99844, 1, 1, 1, 0.523589, -0.04363324, 49.99724, 1, 1, 1, True
18.23402, 0.523589, -0.04363324, 49.99724, 1, 1, 1, 0.8726173, -0.1308995, 49.99221, 1, 1, 1, True
18.24238, 0.8726173, -0.1308995, 49.99221, 1, 1, 1, 1.047117, -0.1308995, 49.98886, 1, 1, 1, True
18.25105, 1.047117, -0.1308995, 49.98886, 1, 1, 1, 1.265221, -0.1745326, 49.98368, 1, 1, 1, True
18.25939, 1.265221, -0.1745326, 49.98368, 1, 1, 1, 1.570528, -0.1745326, 49.97503, 1, 1, 1, True
18.26807, 1.570528, -0.1745326, 49.97503, 1, 1, 1, 1.614139, -0.1745326, 49.97363, 1, 1, 1, True
18.2764, 1.614139, -0.1745326, 49.97363, 1, 1, 1, 1.875777, -0.1745326, 49.9645, 1, 1, 1, True
18.28498, 1.875777, -0.1745326, 49.9645, 1, 1, 1, 2.398892, -0.1745326, 49.94212, 1, 1, 1, True
18.29337, 2.398892, -0.1745326, 49.94212, 1, 1, 1, 2.529632, -0.1745326, 49.93567, 1, 1, 1, True
18.30187, 2.529632, -0.1745326, 49.93567, 1, 1, 1, 2.703932, -0.1308996, 49.92666, 1, 1, 1, True
18.31095, 2.703932, -0.1308996, 49.92666, 1, 1, 1, 2.834635, -0.08726648, 49.91951, 1, 1, 1, True
18.31951, 2.834635, -0.08726648, 49.91951, 1, 1, 1, 2.834635, -0.08726648, 49.91951, 1, 1, 1, True
18.32725, 2.834635, -0.08726648, 49.91951, 1, 1, 1, 2.878197, -0.0872665, 49.91702, 1, 1, 1, True
18.33595, 2.878197, -0.0872665, 49.91702, 1, 1, 1, 3.008874, -7.80223E-08, 49.90939, 1, 1, 1, True
18.34484, 3.008874, -7.80223E-08, 49.90939, 1, 1, 1, 3.052427, -7.80223E-08, 49.90674, 1, 1, 1, True
18.35255, 3.052427, -7.80223E-08, 49.90674, 1, 1, 1, 3.095977, 0.04363315, 49.90404, 1, 1, 1, True
18.36099, 3.095977, 0.04363315, 49.90404, 1, 1, 1, 3.139525, 0.04362185, 49.90132, 1, 1, 1, True
18.3698, 3.139525, 0.04362185, 49.90132, 1, 1, 1, 3.226615, 0.04362186, 49.89576, 1, 1, 1, True
18.37919, 3.226615, 0.04362186, 49.89576, 1, 1, 1, 3.226611, 0.08725241, 49.89571, 1, 1, 1, True
18.38716, 3.226611, 0.08725241, 49.89571, 1, 1, 1, 3.270151, 0.08725241, 49.89287, 1, 1, 1, True
18.39565, 3.270151, 0.08725241, 49.89287, 1, 1, 1, 3.270151, 0.08725241, 49.89287, 1, 1, 1, True
18.40424, 3.270151, 0.08725241, 49.89287, 1, 1, 1, 3.313683, 0.1308591, 49.8899, 1, 1, 1, True
18.4121, 3.313683, 0.1308591, 49.8899, 1, 1, 1, 3.357211, 0.1744895, 49.88686, 1, 1, 1, True
18.4207, 3.357211, 0.1744895, 49.88686, 1, 1, 1, 3.357211, 0.1744895, 49.88686, 1, 1, 1, True
18.42909, 3.357211, 0.1744895, 49.88686, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.43767, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.44598, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.45455, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.46229, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.47145, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.47967, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.48847, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.400733, 0.2181198, 49.88374, 1, 1, 1, True
18.4968, 3.400733, 0.2181198, 49.88374, 1, 1, 1, 3.444263, 0.2181197, 49.88075, 1, 1, 1, True
18.50505, 3.444263, 0.2181197, 49.88075, 1, 1, 1, 3.444249, 0.261726, 49.88054, 1, 1, 1, True
18.51482, 3.444249, 0.261726, 49.88054, 1, 1, 1, 3.44425, 0.261726, 49.88054, 1, 1, 1, True
18.52271, 3.44425, 0.261726, 49.88054, 1, 1, 1, 3.44425, 0.261726, 49.88054, 1, 1, 1, True
18.53093, 3.44425, 0.261726, 49.88054, 1, 1, 1, 3.44425, 0.261726, 49.88054, 1, 1, 1, True
18.53972, 3.44425, 0.261726, 49.88054, 1, 1, 1, 3.444251, 0.261726, 49.88054, 1, 1, 1, True
18.54921, 3.444251, 0.261726, 49.88054, 1, 1, 1, 3.444234, 0.3053559, 49.8803, 1, 1, 1, True
18.55704, 3.444234, 0.3053559, 49.8803, 1, 1, 1, 3.444192, 0.3926388, 49.87969, 1, 1, 1, True
18.56538, 3.444192, 0.3926388, 49.87969, 1, 1, 1, 3.44411, 0.5235251, 49.87849, 1, 1, 1, True
18.57354, 3.44411, 0.5235251, 49.87849, 1, 1, 1, 3.44411, 0.5235251, 49.87849, 1, 1, 1, True
18.5819, 3.44411, 0.5235251, 49.87849, 1, 1, 1, 3.444005, 0.6544078, 49.87695, 1, 1, 1, True
18.59056, 3.444005, 0.6544078, 49.87695, 1, 1, 1, 3.443964, 0.6980107, 49.87637, 1, 1, 1, True
18.59889, 3.443964, 0.6980107, 49.87637, 1, 1, 1, 3.443921, 0.7416366, 49.87574, 1, 1, 1, True
18.60773, 3.443921, 0.7416366, 49.87574, 1, 1, 1, 3.400252, 0.8725113, 49.87662, 1, 1, 1, True
18.61602, 3.400252, 0.8725113, 49.87662, 1, 1, 1, 3.356561, 1.00338, 49.87712, 1, 1, 1, True
18.62439, 3.356561, 1.00338, 49.87712, 1, 1, 1, 3.356501, 1.047001, 49.87622, 1, 1, 1, True
18.6326, 3.356501, 1.047001, 49.87622, 1, 1, 1, 3.225726, 1.177861, 49.88194, 1, 1, 1, True
18.64121, 3.225726, 1.177861, 49.88194, 1, 1, 1, 2.920698, 1.352351, 49.8963, 1, 1, 1, True
18.64972, 2.920698, 1.352351, 49.8963, 1, 1, 1, 2.920697, 1.352351, 49.8963, 1, 1, 1, True
18.65831, 2.920697, 1.352351, 49.8963, 1, 1, 1, 2.659204, 1.48319, 49.9072, 1, 1, 1, True
18.6668, 2.659204, 1.48319, 49.9072, 1, 1, 1, 2.223342, 1.65765, 49.92303, 1, 1, 1, True
18.67513, 2.223342, 1.65765, 49.92303, 1, 1, 1, 1.787385, 1.83209, 49.93444, 1, 1, 1, True
18.6839, 1.787385, 1.83209, 49.93444, 1, 1, 1, 1.395011, 1.962888, 49.94197, 1, 1, 1, True
18.69308, 1.395011, 1.962888, 49.94197, 1, 1, 1, 0.4794689, 2.268052, 49.94623, 1, 1, 1, True
18.70101, 0.4794689, 2.268052, 49.94623, 1, 1, 1, -0.3485957, 2.573131, 49.93253, 1, 1, 1, True
18.70975, -0.3485957, 2.573131, 49.93253, 1, 1, 1, -1.088987, 2.834531, 49.90771, 1, 1, 1, True
18.7185, -1.088987, 2.834531, 49.90771, 1, 1, 1, -1.567684, 3.008779, 49.88476, 1, 1, 1, True
18.72687, -1.567684, 3.008779, 49.88476, 1, 1, 1, -2.132904, 3.226532, 49.85018, 1, 1, 1, True
18.73579, -2.132904, 3.226532, 49.85018, 1, 1, 1, -2.958099, 3.487725, 49.79042, 1, 1, 1, True
18.74452, -2.958099, 3.487725, 49.79042, 1, 1, 1, -3.521632, 3.705311, 49.738, 1, 1, 1, True
18.75178, -3.521632, 3.705311, 49.738, 1, 1, 1, -4.862722, 4.096837, 49.59405, 1, 1, 1, True
18.76003, -4.862722, 4.096837, 49.59405, 1, 1, 1, -5.379804, 4.314217, 49.52217, 1, 1, 1, True
18.76871, -5.379804, 4.314217, 49.52217, 1, 1, 1, -6.454258, 4.705338, 49.3579, 1, 1, 1, True
18.77724, -6.454258, 4.705338, 49.3579, 1, 1, 1, -6.754527, 4.792205, 49.30934, 1, 1, 1, True
18.78575, -6.754527, 4.792205, 49.30934, 1, 1, 1, -6.926034, 4.835633, 49.2813, 1, 1, 1, True
18.79409, -6.926034, 4.835633, 49.2813, 1, 1, 1, -6.968442, 4.879056, 49.27104, 1, 1, 1, True
18.80316, -6.968442, 4.879056, 49.27104, 1, 1, 1, -6.968442, 4.879056, 49.27104, 1, 1, 1, True
18.8109, -6.968442, 4.879056, 49.27104, 1, 1, 1, -6.968442, 4.879056, 49.27104, 1, 1, 1, True
