t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-08-27T14:44:07.8616570+08:00, 628, 403, 0, 1, 1, 1, True
0.12, 2021-08-27T14:44:08.6547530+08:00, 628, 403, 0, 1, 1, 1, True
0.22, 2021-08-27T14:44:08.8832590+08:00, 628, 403, 0, 1, 1, 1, True
0.2346633, 2021-08-27T14:44:08.8990080+08:00, 628, 403, 0, 1, 1, 1, True
0.2391856, 2021-08-27T14:44:08.9019560+08:00, 628, 403, 0, 1, 1, 1, True
0.2435303, 2021-08-27T14:44:08.9063580+08:00, 628, 403, 0, 1, 1, 1, True
0.2472287, 2021-08-27T14:44:08.9100130+08:00, 628, 403, 0, 1, 1, 1, True
0.2515937, 2021-08-27T14:44:08.9144100+08:00, 628, 403, 0, 1, 1, 1, True
0.255185, 2021-08-27T14:44:08.9179720+08:00, 628, 403, 0, 1, 1, 1, True
0.2595755, 2021-08-27T14:44:08.9224030+08:00, 628, 403, 0, 1, 1, 1, True
0.2663489, 2021-08-27T14:44:08.9292350+08:00, 628, 403, 0, 1, 1, 1, True
0.2734548, 2021-08-27T14:44:08.9363250+08:00, 628, 403, 0, 1, 1, 1, True
0.2803474, 2021-08-27T14:44:08.9432680+08:00, 628, 403, 0, 1, 1, 1, True
0.2860593, 2021-08-27T14:44:08.9489840+08:00, 628, 403, 0, 1, 1, 1, True
0.293829, 2021-08-27T14:44:08.9567800+08:00, 628, 403, 0, 1, 1, 1, True
0.3005242, 2021-08-27T14:44:08.9634590+08:00, 628, 403, 0, 1, 1, 1, True
0.3075737, 2021-08-27T14:44:08.9705710+08:00, 628, 403, 0, 1, 1, 1, True
0.3157332, 2021-08-27T14:44:08.9786370+08:00, 628, 403, 0, 1, 1, 1, True
0.3238707, 2021-08-27T14:44:08.9869130+08:00, 628, 403, 0, 1, 1, 1, True
0.3315842, 2021-08-27T14:44:08.9945120+08:00, 628, 403, 0, 1, 1, 1, True
0.3352397, 2021-08-27T14:44:08.9980670+08:00, 628, 403, 0, 1, 1, 1, True
0.3392773, 2021-08-27T14:44:09.0020890+08:00, 628, 403, 0, 1, 1, 1, True
0.3436605, 2021-08-27T14:44:09.0065070+08:00, 628, 403, 0, 1, 1, 1, True
0.3495153, 2021-08-27T14:44:09.0123950+08:00, 628, 403, 0, 1, 1, 1, True
0.3557193, 2021-08-27T14:44:09.0185770+08:00, 628, 403, 0, 1, 1, 1, True
0.360995, 2021-08-27T14:44:09.0238920+08:00, 628, 403, 0, 1, 1, 1, True
0.3677292, 2021-08-27T14:44:09.0305940+08:00, 628, 403, 0, 1, 1, 1, True
0.3722857, 2021-08-27T14:44:09.0351640+08:00, 628, 403, 0, 1, 1, 1, True
0.3779216, 2021-08-27T14:44:09.0407870+08:00, 628, 403, 0, 1, 1, 1, True
0.3836461, 2021-08-27T14:44:09.0465270+08:00, 628, 403, 0, 1, 1, 1, True
0.3890562, 2021-08-27T14:44:09.0519130+08:00, 628, 403, 0, 1, 1, 1, True
0.3956186, 2021-08-27T14:44:09.0584460+08:00, 628, 403, 0, 1, 1, 1, True
0.3993597, 2021-08-27T14:44:09.0622070+08:00, 628, 403, 0, 1, 1, 1, True
0.4046506, 2021-08-27T14:44:09.0675570+08:00, 628, 403, 0, 1, 1, 1, True
0.4117999, 2021-08-27T14:44:09.0746440+08:00, 628, 403, 0, 1, 1, 1, True
0.4152797, 2021-08-27T14:44:09.0781640+08:00, 628, 403, 0, 1, 1, 1, True
0.4209513, 2021-08-27T14:44:09.0837950+08:00, 628, 403, 0, 1, 1, 1, True
0.4254711, 2021-08-27T14:44:09.0883360+08:00, 628, 403, 0, 1, 1, 1, True
0.4313321, 2021-08-27T14:44:09.0941270+08:00, 628, 403, 0, 1, 1, 1, True
0.435885, 2021-08-27T14:44:09.0986820+08:00, 628, 403, 0, 1, 1, 1, True
0.4404537, 2021-08-27T14:44:09.1033230+08:00, 628, 403, 0, 1, 1, 1, True
0.4452443, 2021-08-27T14:44:09.1080670+08:00, 628, 403, 0, 1, 1, 1, True
0.4512776, 2021-08-27T14:44:09.1140830+08:00, 628, 403, 0, 1, 1, 1, True
0.4554592, 2021-08-27T14:44:09.1183030+08:00, 628, 403, 0, 1, 1, 1, True
0.4608632, 2021-08-27T14:44:09.1237110+08:00, 628, 403, 0, 1, 1, 1, True
0.4651682, 2021-08-27T14:44:09.1280410+08:00, 628, 403, 0, 1, 1, 1, True
0.4716369, 2021-08-27T14:44:09.1344750+08:00, 628, 403, 0, 1, 1, 1, True
0.4753009, 2021-08-27T14:44:09.1381280+08:00, 628, 403, 0, 1, 1, 1, True
0.4794502, 2021-08-27T14:44:09.1422600+08:00, 628, 403, 0, 1, 1, 1, True
0.4834529, 2021-08-27T14:44:09.1463600+08:00, 628, 403, 0, 1, 1, 1, True
0.4881454, 2021-08-27T14:44:09.1513810+08:00, 628, 403, 0, 1, 1, 1, True
0.492797, 2021-08-27T14:44:09.1557460+08:00, 628, 403, 0, 1, 1, 1, True
0.5000393, 2021-08-27T14:44:09.1628610+08:00, 628, 403, 0, 1, 1, 1, True
0.5074511, 2021-08-27T14:44:09.1702340+08:00, 628, 403, 0, 1, 1, 1, True
0.515605, 2021-08-27T14:44:09.1784280+08:00, 628, 403, 0, 1, 1, 1, True
0.5192423, 2021-08-27T14:44:09.1820350+08:00, 628, 403, 0, 1, 1, 1, True
0.5231831, 2021-08-27T14:44:09.1860180+08:00, 628, 403, 0, 1, 1, 1, True
0.5272176, 2021-08-27T14:44:09.1899900+08:00, 628, 403, 0, 1, 1, 1, True
0.5313956, 2021-08-27T14:44:09.1941830+08:00, 628, 403, 0, 1, 1, 1, True
0.5353226, 2021-08-27T14:44:09.1981110+08:00, 628, 403, 0, 1, 1, 1, True
0.5394174, 2021-08-27T14:44:09.2022290+08:00, 628, 403, 0, 1, 1, 1, True
0.5432836, 2021-08-27T14:44:09.2061600+08:00, 628, 403, 0, 1, 1, 1, True
0.5474527, 2021-08-27T14:44:09.2102300+08:00, 628, 403, 0, 1, 1, 1, True
0.551401, 2021-08-27T14:44:09.2141860+08:00, 628, 403, 0, 1, 1, 1, True
0.5553071, 2021-08-27T14:44:09.2180800+08:00, 628, 403, 0, 1, 1, 1, True
0.5592148, 2021-08-27T14:44:09.2220010+08:00, 628, 403, 0, 1, 1, 1, True
0.5632393, 2021-08-27T14:44:09.2260490+08:00, 628, 403, 0, 1, 1, 1, True
0.567566, 2021-08-27T14:44:09.2303630+08:00, 628, 403, 0, 1, 1, 1, True
0.5713222, 2021-08-27T14:44:09.2341220+08:00, 628, 403, 0, 1, 1, 1, True
0.5753206, 2021-08-27T14:44:09.2381260+08:00, 628, 403, 0, 1, 1, 1, True
0.5797091, 2021-08-27T14:44:09.2424890+08:00, 628, 403, 0, 1, 1, 1, True
0.5832615, 2021-08-27T14:44:09.2460600+08:00, 628, 403, 0, 1, 1, 1, True
0.5872739, 2021-08-27T14:44:09.2500580+08:00, 628, 403, 0, 1, 1, 1, True
0.5911351, 2021-08-27T14:44:09.2539140+08:00, 628, 403, 0, 1, 1, 1, True
