t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 0, 0, 50, 1, 1, 1, True
0.12, 0, 0, 50, 1, 1, 1, True
0.22, 0, 0, 50, 1, 1, 1, True
0.2261172, -1.33067, -8.940112, 49.17625, 1, 1, 1, True
0.2303256, -1.330652, -8.940113, 49.17625, 1, 1, 1, True
0.238234, -1.330652, -8.940113, 49.17625, 1, 1, 1, True
0.2421689, -1.330652, -8.940114, 49.17625, 1, 1, 1, True
0.2460947, -1.330652, -8.940115, 49.17625, 1, 1, 1, True
0.2503062, -1.330652, -8.940116, 49.17625, 1, 1, 1, True
0.2543142, -1.330652, -8.940116, 49.17625, 1, 1, 1, True
0.258119, -1.330652, -8.940117, 49.17625, 1, 1, 1, True
0.263206, -1.330652, -8.940119, 49.17625, 1, 1, 1, True
0.2682358, -1.330652, -8.94012, 49.17625, 1, 1, 1, True
0.2744921, -1.330652, -8.94012, 49.17625, 1, 1, 1, True
0.2805245, -1.374639, -8.725385, 49.2136, 1, 1, 1, True
0.2863905, -1.374639, -8.725385, 49.2136, 1, 1, 1, True
0.2918976, -1.419302, -8.381465, 49.27207, 1, 1, 1, True
0.2986799, -1.419302, -8.381465, 49.27207, 1, 1, 1, True
0.304121, -1.463974, -8.037139, 49.3281, 1, 1, 1, True
0.3106283, -1.463974, -8.03714, 49.3281, 1, 1, 1, True
0.3144474, -1.464797, -7.864828, 49.35584, 1, 1, 1, True
0.3205816, -1.464797, -7.864828, 49.35584, 1, 1, 1, True
0.3266378, -1.466778, -7.433634, 49.42256, 1, 1, 1, True
0.3310155, -1.468646, -7.001874, 49.48552, 1, 1, 1, True
0.337171, -1.470572, -6.526323, 49.55042, 1, 1, 1, True
0.3424856, -1.470572, -6.526324, 49.55042, 1, 1, 1, True
0.3475681, -1.471888, -6.180089, 49.59476, 1, 1, 1, True
0.3520124, -1.471888, -6.180089, 49.59476, 1, 1, 1, True
0.3586304, -1.386503, -5.833552, 49.63917, 1, 1, 1, True
0.4207108, -1.300904, -5.486731, 49.68102, 1, 1, 1, True
0.4264982, -1.25926, -4.835734, 49.74967, 1, 1, 1, True
0.4302786, -1.216738, -4.444731, 49.78719, 1, 1, 1, True
0.4343322, -1.216738, -4.444731, 49.78719, 1, 1, 1, True
0.4381523, -1.216738, -4.444731, 49.78719, 1, 1, 1, True
0.4422283, -1.216738, -4.444731, 49.78719, 1, 1, 1, True
0.4462734, -1.216926, -4.357804, 49.79486, 1, 1, 1, True
0.4501381, -1.21711, -4.270863, 49.80239, 1, 1, 1, True
0.4543368, -1.21711, -4.270864, 49.80239, 1, 1, 1, True
