t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
180.1971, 0, 0, 75, 1, 1, 1, False
180.2971, 0, 0, 75, 1, 1, 1, False
180.3317, 0, 0, 75, 1, 1, 1, False
180.4192, 0, 0, 75, 1, 1, 1, False
180.4737, 0, 0, 75, 1, 1, 1, False
180.5582, 0, 0, 75, 1, 1, 1, False
180.5939, 0, 0, 75, 1, 1, 1, False
180.6237, 0, 0, 75, 1, 1, 1, False
180.7237, 0, 0, 75, 1, 1, 1, False
180.7656, 0, 0, 75, 1, 1, 1, False
180.8171, 0, 0, 75, 1, 1, 1, False
180.8461, 0, 0, 75, 1, 1, 1, False
180.875, 0, 0, 75, 1, 1, 1, False
180.9459, 0, 0, 75, 1, 1, 1, False
181.0413, 0, 0, 75, 1, 1, 1, False
181.0988, 0, 0, 75, 1, 1, 1, False
181.133, 0, 0, 75, 1, 1, 1, False
181.1993, 0, 0, 75, 1, 1, 1, False
181.2307, 0, 0, 75, 1, 1, 1, False
181.2817, 0, 0, 75, 1, 1, 1, False
181.3354, 0, 0, 75, 1, 1, 1, False
181.4143, 0, 0, 75, 1, 1, 1, False
181.4663, 0, 0, 75, 1, 1, 1, False
181.5663, 0, 0, 75, 1, 1, 1, False
181.6011, 0, 0, 75, 1, 1, 1, False
181.6697, 0, 0, 75, 1, 1, 1, False
181.7026, 0, 0, 75, 1, 1, 1, False
181.7671, 0, 0, 75, 1, 1, 1, False
181.8278, 0, 0, 75, 1, 1, 1, False
181.8817, 0, 0, 75, 1, 1, 1, False
181.9095, 0, 0, 75, 1, 1, 1, False
181.9425, 0, 0, 75, 1, 1, 1, False
182.0425, 0, 0, 75, 1, 1, 1, False
182.0771, 0, 0, 75, 1, 1, 1, False
182.1011, 0, 0, 75, 1, 1, 1, False
182.1299, 0, 0, 75, 1, 1, 1, False
182.2003, 0, 0, 75, 1, 1, 1, False
182.2265, 0, 0, 75, 1, 1, 1, False
182.2495, 0, 0, 75, 1, 1, 1, False
182.2766, 0, 0, 75, 1, 1, 1, False
182.3008, 0, 0, 75, 1, 1, 1, False
182.3342, 0, 0, 75, 1, 1, 1, False
182.3602, 0, 0, 75, 1, 1, 1, False
182.3844, 0, 0, 75, 1, 1, 1, False
182.4299, 0, 0, 75, 1, 1, 1, False
182.4604, 0, 0, 75, 1, 1, 1, False
182.4817, 0, 0, 75, 1, 1, 1, False
182.5014, 0, 0, 75, 1, 1, 1, False
182.5296, 0, 0, 75, 1, 1, 1, False
182.5549, 0, 0, 75, 1, 1, 1, False
182.5807, 0, 0, 75, 1, 1, 1, False
182.6042, 0, 0, 75, 1, 1, 1, False
182.6369, 0, 0, 75, 1, 1, 1, False
182.6682, 0, 0, 75, 1, 1, 1, False
182.7007, 0, 0, 75, 1, 1, 1, False
182.7338, 0, 0, 75, 1, 1, 1, False
182.7614, 0, 0, 75, 1, 1, 1, False
182.8005, 0, 0, 75, 1, 1, 1, False
182.8298, 0, 0, 75, 1, 1, 1, False
182.8595, 0, 0, 75, 1, 1, 1, False
182.8907, 0, 0, 75, 1, 1, 1, False
182.9246, 0, 0, 75, 1, 1, 1, False
182.9556, 0, 0, 75, 1, 1, 1, False
183.0556, 0, 0, 75, 1, 1, 1, False
183.08, 0, 0, 75, 1, 1, 1, False
183.1073, 0, 0, 75, 1, 1, 1, False
183.1275, 0, 0, 75, 1, 1, 1, False
183.1518, 0, 0, 75, 1, 1, 1, False
183.1749, 0, 0, 75, 1, 1, 1, False
183.199, 0, 0, 75, 1, 1, 1, False
183.2256, 0, 0, 75, 1, 1, 1, False
183.2559, 0, 0, 75, 1, 1, 1, False
183.2943, 0, 0, 75, 1, 1, 1, False
183.3442, 0, 0, 75, 1, 1, 1, False
183.4391, 0, 0, 75, 1, 1, 1, False
183.4682, 0, 0, 75, 1, 1, 1, False
183.5033, 0, 0, 75, 1, 1, 1, False
183.5619, 0, 0, 75, 1, 1, 1, False
183.5894, 0, 0, 75, 1, 1, 1, False
183.6268, 0, 0, 75, 1, 1, 1, False
183.648, 0, 0, 75, 1, 1, 1, False
183.6764, 0, 0, 75, 1, 1, 1, False
183.7041, 0, 0, 75, 1, 1, 1, False
183.7271, 0, 0, 75, 1, 1, 1, False
183.8183, 0, 0, 75, 1, 1, 1, False
183.8399, 0, 0, 75, 1, 1, 1, False
183.8658, 0, 0, 75, 1, 1, 1, False
183.8906, 0, 0, 75, 1, 1, 1, False
183.9149, 0, 0, 75, 1, 1, 1, False
183.939, 0, 0, 75, 1, 1, 1, False
183.9867, 0, 0, 75, 1, 1, 1, False
184.0284, 0, 0, 75, 1, 1, 1, False
184.0634, 0, 0, 75, 1, 1, 1, False
184.0941, 0, 0, 75, 1, 1, 1, False
184.1941, 0, 0, 75, 1, 1, 1, False
184.2197, 0, 0, 75, 1, 1, 1, False
184.2517, 0, 0, 75, 1, 1, 1, False
184.2725, 0, 0, 75, 1, 1, 1, False
184.2927, 0, 0, 75, 1, 1, 1, False
184.3133, 0, 0, 75, 1, 1, 1, False
184.3345, 0, 0, 75, 1, 1, 1, False
184.3644, 0, 0, 75, 1, 1, 1, False
184.3963, 0, 0, 75, 1, 1, 1, False
184.4252, 0, 0, 75, 1, 1, 1, False
184.4467, 0, 0, 75, 1, 1, 1, False
184.471, 0, 0, 75, 1, 1, 1, False
184.5017, 0, 0, 75, 1, 1, 1, False
184.5338, 0, 0, 75, 1, 1, 1, False
184.5677, 0, 0, 75, 1, 1, 1, False
184.5985, 0, 0, 75, 1, 1, 1, False
184.6298, 0, 0, 75, 1, 1, 1, False
184.6632, 0, 0, 75, 1, 1, 1, False
184.6951, 0, 0, 75, 1, 1, 1, False
184.7265, 0, 0, 75, 1, 1, 1, False
184.7572, 0, 0, 75, 1, 1, 1, False
184.791, 0, 0, 75, 1, 1, 1, False
184.8215, 0, 0, 75, 1, 1, 1, False
184.8551, 0, 0, 75, 1, 1, 1, False
184.8855, 0, 0, 75, 1, 1, 1, False
184.918, 0, 0, 75, 1, 1, 1, False
184.9517, 0, 0, 75, 1, 1, 1, False
184.9814, 0, 0, 75, 1, 1, 1, False
185.0132, 0, 0, 75, 1, 1, 1, False
185.0468, 0, 0, 75, 1, 1, 1, False
185.0805, 0, 0, 75, 1, 1, 1, False
185.1805, 0, 0, 75, 1, 1, 1, False
