t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
409.3576, 2021-08-19T16:13:16.7540410+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3651, 2021-08-19T16:13:16.7614710+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3723, 2021-08-19T16:13:16.7687640+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3762, 2021-08-19T16:13:16.7758040+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3839, 2021-08-19T16:13:16.7837750+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.392, 2021-08-19T16:13:16.7884170+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3959, 2021-08-19T16:13:16.7923370+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.3998, 2021-08-19T16:13:16.7962410+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4056, 2021-08-19T16:13:16.8020530+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4472, 2021-08-19T16:13:16.8436980+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.452, 2021-08-19T16:13:16.8484090+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4558, 2021-08-19T16:13:16.8521800+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4601, 2021-08-19T16:13:16.8564560+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.464, 2021-08-19T16:13:16.8603910+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4678, 2021-08-19T16:13:16.8642110+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4718, 2021-08-19T16:13:16.8682080+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4762, 2021-08-19T16:13:16.8726110+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4828, 2021-08-19T16:13:16.8793250+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4897, 2021-08-19T16:13:16.8861830+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.4966, 2021-08-19T16:13:16.8930950+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5041, 2021-08-19T16:13:16.9005440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5118, 2021-08-19T16:13:16.9082480+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.516, 2021-08-19T16:13:16.9123730+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5217, 2021-08-19T16:13:16.9181450+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5289, 2021-08-19T16:13:16.9253510+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.537, 2021-08-19T16:13:16.9334460+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5432, 2021-08-19T16:13:16.9397450+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5497, 2021-08-19T16:13:16.9461230+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5565, 2021-08-19T16:13:16.9529240+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5631, 2021-08-19T16:13:16.9595560+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5689, 2021-08-19T16:13:16.9653520+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5755, 2021-08-19T16:13:16.9719550+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5822, 2021-08-19T16:13:16.9787580+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5885, 2021-08-19T16:13:16.9849340+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.5945, 2021-08-19T16:13:16.9910070+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6012, 2021-08-19T16:13:16.9977590+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6086, 2021-08-19T16:13:17.0049670+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6138, 2021-08-19T16:13:17.0102420+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6202, 2021-08-19T16:13:17.0167460+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6266, 2021-08-19T16:13:17.0230460+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6334, 2021-08-19T16:13:17.0298310+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6403, 2021-08-19T16:13:17.0367860+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6458, 2021-08-19T16:13:17.0422140+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6526, 2021-08-19T16:13:17.0490180+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.659, 2021-08-19T16:13:17.0554650+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6653, 2021-08-19T16:13:17.0617210+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6725, 2021-08-19T16:13:17.0689840+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6792, 2021-08-19T16:13:17.0756020+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6851, 2021-08-19T16:13:17.0817200+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.692, 2021-08-19T16:13:17.0884440+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.6983, 2021-08-19T16:13:17.0946910+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7042, 2021-08-19T16:13:17.1006920+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7106, 2021-08-19T16:13:17.1070480+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7173, 2021-08-19T16:13:17.1137840+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7246, 2021-08-19T16:13:17.1210410+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7324, 2021-08-19T16:13:17.1288340+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7365, 2021-08-19T16:13:17.1329330+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7432, 2021-08-19T16:13:17.1397300+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7492, 2021-08-19T16:13:17.1456540+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7565, 2021-08-19T16:13:17.1529060+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7619, 2021-08-19T16:13:17.1584480+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7683, 2021-08-19T16:13:17.1647890+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7752, 2021-08-19T16:13:17.1716700+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7813, 2021-08-19T16:13:17.1777080+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
409.7882, 2021-08-19T16:13:17.1846220+08:00, 0, 12.94095, 48.29629, 1, 1, 1, True
