t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, 2021-06-24T09:58:08.5629550+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.12, 2021-06-24T09:58:10.5797660+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.22, 2021-06-24T09:58:10.7547650+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.2999671, 2021-06-24T09:58:10.8359000+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3180277, 2021-06-24T09:58:10.8496110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3438651, 2021-06-24T09:58:10.8759700+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3861203, 2021-06-24T09:58:10.9175670+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3899883, 2021-06-24T09:58:10.9214570+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.3982596, 2021-06-24T09:58:10.9297220+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.40232, 2021-06-24T09:58:10.9341660+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4104106, 2021-06-24T09:58:10.9418300+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.418932, 2021-06-24T09:58:10.9503340+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4312678, 2021-06-24T09:58:10.9631980+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4457449, 2021-06-24T09:58:10.9774020+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4587498, 2021-06-24T09:58:10.9905110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.4741766, 2021-06-24T09:58:11.0059320+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.486761, 2021-06-24T09:58:11.0186700+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5011671, 2021-06-24T09:58:11.0331020+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5146887, 2021-06-24T09:58:11.0463980+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5284048, 2021-06-24T09:58:11.0604100+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5413972, 2021-06-24T09:58:11.0732720+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5551316, 2021-06-24T09:58:11.0868830+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5653339, 2021-06-24T09:58:11.0969590+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5727162, 2021-06-24T09:58:11.1041730+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5802326, 2021-06-24T09:58:11.1116570+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5875264, 2021-06-24T09:58:11.1189730+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.5945323, 2021-06-24T09:58:11.1259890+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6022468, 2021-06-24T09:58:11.1337110+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6106415, 2021-06-24T09:58:11.1420500+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6176472, 2021-06-24T09:58:11.1490420+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6246337, 2021-06-24T09:58:11.1561090+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.6314108, 2021-06-24T09:58:11.1628140+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.639582, 2021-06-24T09:58:11.1709990+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
0.646319, 2021-06-24T09:58:11.1778030+08:00, 0, 8.682408, 49.24039, 1, 1, 1, False
