t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
2821.205, 0, 0, 75, 1, 1, 1, False
2821.239, 0, 0, 75, 1, 1, 1, False
2821.265, 0, 0, 75, 1, 1, 1, False
2821.304, 0, 0, 75, 1, 1, 1, False
2821.331, 0, 0, 75, 1, 1, 1, False
2821.36, 0, 0, 75, 1, 1, 1, False
2821.393, 0, 0, 75, 1, 1, 1, False
2821.422, 0, 0, 75, 1, 1, 1, False
2821.461, 0, 0, 75, 1, 1, 1, False
2821.488, 0, 0, 75, 1, 1, 1, False
2821.518, 0, 0, 75, 1, 1, 1, False
2821.55, 0, 0, 75, 1, 1, 1, False
2821.579, 0, 0, 75, 1, 1, 1, False
2821.679, 0, 0, 75, 1, 1, 1, False
2821.744, 0, 0, 75, 1, 1, 1, False
2821.788, 0, 0, 75, 1, 1, 1, False
2821.888, 0, 0, 75, 1, 1, 1, False
2821.919, 0, 0, 75, 1, 1, 1, False
2822.019, 0, 0, 75, 1, 1, 1, False
2822.035, 0, 0, 75, 1, 1, 1, False
2822.05, 0, 0, 75, 1, 1, 1, False
2822.059, 0, 0, 75, 1, 1, 1, False
2822.07, 0, 0, 75, 1, 1, 1, False
2822.074, 0, 0, 75, 1, 1, 1, False
2822.078, 0, 0, 75, 1, 1, 1, False
2822.082, 0, 0, 75, 1, 1, 1, False
2822.086, 0, 0, 75, 1, 1, 1, False
2822.09, 0, 0, 75, 1, 1, 1, False
2822.094, 0, 0, 75, 1, 1, 1, False
2822.098, 0, 0, 75, 1, 1, 1, False
2822.103, 0, 0, 75, 1, 1, 1, False
2822.11, 0, 0, 75, 1, 1, 1, False
2822.119, 0, 0, 75, 1, 1, 1, False
2822.126, 0, 0, 75, 1, 1, 1, False
2822.134, 0, 0, 75, 1, 1, 1, False
2822.142, 0, 0, 75, 1, 1, 1, False
2822.146, 0, 0, 75, 1, 1, 1, False
2822.15, 0, 0, 75, 1, 1, 1, False
2822.154, 0, 0, 75, 1, 1, 1, False
2822.158, 0, 0, 75, 1, 1, 1, False
2822.177, 0, 0, 75, 1, 1, 1, False
2822.186, 0, 0, 75, 1, 1, 1, False
2822.19, 0, 0, 75, 1, 1, 1, False
2822.194, 0, 0, 75, 1, 1, 1, False
2822.246, 0, 0, 75, 1, 1, 1, False
2822.25, 0, 0, 75, 1, 1, 1, False
2822.254, 0, 0, 75, 1, 1, 1, False
2822.258, 0, 0, 75, 1, 1, 1, False
2822.262, 0, 0, 75, 1, 1, 1, False
2822.27, 0, 0, 75, 1, 1, 1, False
2822.274, 0, 0, 75, 1, 1, 1, False
2822.278, 0, 0, 75, 1, 1, 1, False
2822.282, 0, 0, 75, 1, 1, 1, False
2822.286, 0, 0, 75, 1, 1, 1, False
2822.294, 0, 0, 75, 1, 1, 1, False
2822.298, 0, 0, 75, 1, 1, 1, False
2822.302, 0, 0, 75, 1, 1, 1, False
2822.306, 0, 0, 75, 1, 1, 1, False
2822.31, 0, 0, 75, 1, 1, 1, False
2822.314, 0, 0, 75, 1, 1, 1, False
2822.318, 0, 0, 75, 1, 1, 1, False
2822.322, 0, 0, 75, 1, 1, 1, False
2822.326, 0, 0, 75, 1, 1, 1, False
2822.33, 0, 0, 75, 1, 1, 1, False
2822.334, 0, 0, 75, 1, 1, 1, False
2822.339, 0, 0, 75, 1, 1, 1, False
2822.346, 0, 0, 75, 1, 1, 1, False
2822.35, 0, 0, 75, 1, 1, 1, False
2822.354, 0, 0, 75, 1, 1, 1, False
2822.358, 0, 0, 75, 1, 1, 1, False
2822.362, 0, 0, 75, 1, 1, 1, False
2822.366, 0, 0, 75, 1, 1, 1, False
2822.37, 0, 0, 75, 1, 1, 1, False
2822.374, 0, 0, 75, 1, 1, 1, False
2822.378, 0, 0, 75, 1, 1, 1, False
2822.419, 0, 0, 75, 1, 1, 1, False
2822.426, 0, 0, 75, 1, 1, 1, False
2822.448, 0, 0, 75, 1, 1, 1, False
2822.455, 0, 0, 75, 1, 1, 1, False
2822.462, 0, 0, 75, 1, 1, 1, False
2822.466, 0, 0, 75, 1, 1, 1, False
2822.47, 0, 0, 75, 1, 1, 1, False
2822.474, 0, 0, 75, 1, 1, 1, False
2822.478, 0, 0, 75, 1, 1, 1, False
2822.482, 0, 0, 75, 1, 1, 1, False
2822.486, 0, 0, 75, 1, 1, 1, False
2822.49, 0, 0, 75, 1, 1, 1, False
2822.494, 0, 0, 75, 1, 1, 1, False
2822.503, 0, 0, 75, 1, 1, 1, False
2822.512, 0, 0, 75, 1, 1, 1, False
2822.518, 0, 0, 75, 1, 1, 1, False
2822.523, 0, 0, 75, 1, 1, 1, False
2822.53, 0, 0, 75, 1, 1, 1, False
2822.534, 0, 0, 75, 1, 1, 1, False
2822.538, 0, 0, 75, 1, 1, 1, False
2822.542, 0, 0, 75, 1, 1, 1, False
2822.546, 0, 0, 75, 1, 1, 1, False
2822.55, 0, 0, 75, 1, 1, 1, False
2822.554, 0, 0, 75, 1, 1, 1, False
2822.558, 0, 0, 75, 1, 1, 1, False
2822.562, 0, 0, 75, 1, 1, 1, False
2822.566, 0, 0, 75, 1, 1, 1, False
2822.57, 0, 0, 75, 1, 1, 1, False
2822.574, 0, 0, 75, 1, 1, 1, False
2822.578, 0, 0, 75, 1, 1, 1, False
2822.582, 0, 0, 75, 1, 1, 1, False
2822.614, 0, 0, 75, 1, 1, 1, False
2822.618, 0, 0, 75, 1, 1, 1, False
2822.622, 0, 0, 75, 1, 1, 1, False
2822.626, 0, 0, 75, 1, 1, 1, False
2822.63, 0, 0, 75, 1, 1, 1, False
2822.634, 0, 0, 75, 1, 1, 1, False
2822.638, 0, 0, 75, 1, 1, 1, False
2822.642, 0, 0, 75, 1, 1, 1, False
2822.646, 0, 0, 75, 1, 1, 1, False
2822.65, 0, 0, 75, 1, 1, 1, False
2822.654, 0, 0, 75, 1, 1, 1, False
2822.658, 0, 0, 75, 1, 1, 1, False
2822.67, 0, 0, 75, 1, 1, 1, False
2822.684, 0, 0, 75, 1, 1, 1, False
2822.698, 0, 0, 75, 1, 1, 1, False
2822.702, 0, 0, 75, 1, 1, 1, False
2822.713, 0, 0, 75, 1, 1, 1, False
2822.718, 0, 0, 75, 1, 1, 1, False
2822.73, 0, 0, 75, 1, 1, 1, False
2822.735, 0, 0, 75, 1, 1, 1, False
2822.746, 0, 0, 75, 1, 1, 1, False
2822.75, 0, 0, 75, 1, 1, 1, False
2822.754, 0, 0, 75, 1, 1, 1, False
2822.762, 0, 0, 75, 1, 1, 1, False
2822.766, 0, 0, 75, 1, 1, 1, False
2822.771, 0, 0, 75, 1, 1, 1, False
2822.783, 0, 0, 75, 1, 1, 1, False
2822.79, 0, 0, 75, 1, 1, 1, False
2822.794, 0, 0, 75, 1, 1, 1, False
2822.798, 0, 0, 75, 1, 1, 1, False
2822.802, 0, 0, 75, 1, 1, 1, False
2822.838, 0, 0, 75, 1, 1, 1, False
2822.842, 0, 0, 75, 1, 1, 1, False
2822.846, 0, 0, 75, 1, 1, 1, False
2822.85, 0, 0, 75, 1, 1, 1, False
2822.854, 0, 0, 75, 1, 1, 1, False
2822.858, 0, 0, 75, 1, 1, 1, False
2822.862, 0, 0, 75, 1, 1, 1, False
2822.866, 0, 0, 75, 1, 1, 1, False
2822.87, 0, 0, 75, 1, 1, 1, False
2822.874, 0, 0, 75, 1, 1, 1, False
2822.878, 0, 0, 75, 1, 1, 1, False
2822.882, 0, 0, 75, 1, 1, 1, False
2822.886, 0, 0, 75, 1, 1, 1, False
2822.89, 0, 0, 75, 1, 1, 1, False
2822.894, 0, 0, 75, 1, 1, 1, False
2822.898, 0, 0, 75, 1, 1, 1, False
2822.902, 0, 0, 75, 1, 1, 1, False
