t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
0.02, -1.736485, 0, 9.848077, 1, 1, 1, True
0.12, -1.736489, 0, 9.848076, 1, 1, 1, True
0.22, -0.8241444, -2.232501, 9.712709, 1, 1, 1, True
0.2904702, -0.9657694, -2.334454, 9.675619, 1, 1, 1, True
0.3001586, -1.447735, -2.5038, 9.572619, 1, 1, 1, True
0.3183366, -1.447408, -2.512248, 9.570456, 1, 1, 1, True
0.3222129, -1.447408, -2.512248, 9.570456, 1, 1, 1, True
0.3263136, -1.447408, -2.512248, 9.570456, 1, 1, 1, True
0.3546393, -1.455758, -2.512248, 9.569189, 1, 1, 1, True
0.3628955, -1.455428, -2.520694, 9.567018, 1, 1, 1, True
0.3661278, -1.455101, -2.529138, 9.564838, 1, 1, 1, True
0.3702734, -1.463443, -2.529138, 9.563566, 1, 1, 1, True
0.3744495, -1.463443, -2.529138, 9.563566, 1, 1, 1, True
0.3782031, -1.463443, -2.529138, 9.563566, 1, 1, 1, True
0.3823998, -1.463443, -2.529138, 9.563566, 1, 1, 1, True
0.3882279, -1.463443, -2.529138, 9.563566, 1, 1, 1, True
0.3960965, -1.471451, -2.53758, 9.560101, 1, 1, 1, True
0.4025403, -1.471451, -2.537581, 9.560101, 1, 1, 1, True
0.4084284, -1.471114, -2.546021, 9.557908, 1, 1, 1, True
0.4142734, -1.471114, -2.546022, 9.557908, 1, 1, 1, True
0.419652, -1.479453, -2.546021, 9.556621, 1, 1, 1, True
0.4265704, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4331676, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.438638, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4447355, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4503424, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4557317, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4623542, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4676987, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4743613, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.4783405, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5028657, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5131235, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5182036, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5221766, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5262307, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5304762, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5344511, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5383651, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.542181, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5477702, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5570327, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5641986, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.5772247, -1.487787, -2.546021, 9.555326, 1, 1, 1, True
0.582576, -1.488129, -2.537581, 9.557518, 1, 1, 1, True
0.5861515, -1.488808, -2.520696, 9.56188, 1, 1, 1, True
0.5975456, -1.488808, -2.520696, 9.56188, 1, 1, 1, True
0.6031685, -1.488808, -2.520697, 9.561879, 1, 1, 1, True
0.6103134, -1.489146, -2.512251, 9.56405, 1, 1, 1, True
0.61418, -1.489482, -2.503803, 9.566212, 1, 1, 1, True
