t 0.02, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4660967, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4698271, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.474047, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4778251, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4818839, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4858749, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4899733, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4941565, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.4981822, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.501993, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5060051, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5098405, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5139053, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5181745, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5219278, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5258085, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5298553, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5341828, x -0.2118225, y -11.96904, z 48.54583, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5379704, x -0.7668976, y -10.77938, z 48.8182, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5420331, x -0.7668976, y -10.77938, z 48.8182, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5460343, x -0.7668976, y -10.77938, z 48.8182, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5498512, x -0.7668976, y -10.77938, z 48.8182, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5541078, x -0.767045, y -10.73677, z 48.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5578907, x -0.767045, y -10.73677, z 48.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5619316, x -0.767045, y -10.73677, z 48.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5658416, x -0.767045, y -10.73677, z 48.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5701216, x -0.7671919, y -10.69415, z 48.83694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5738882, x -0.7671919, y -10.69415, z 48.83694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5779244, x -0.7671919, y -10.69415, z 48.83694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5819195, x -0.7671919, y -10.69415, z 48.83694, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5859964, x -0.7673382, y -10.65152, z 48.84625, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.590035, x -0.7673382, y -10.65152, z 48.84625, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5939083, x -0.7674839, y -10.60888, z 48.85553, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.5979325, x -0.7674839, y -10.60888, z 48.85553, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.602113, x -0.7676291, y -10.56624, z 48.86477, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6058564, x -0.7676291, y -10.56624, z 48.86477, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6099293, x -0.7677737, y -10.52359, z 48.87397, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6141196, x -0.7679176, y -10.48093, z 48.88313, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6179042, x -0.768061, y -10.43826, z 48.89226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.621883, x -0.768061, y -10.43826, z 48.89226, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6258876, x -0.7684876, y -10.31021, z 48.91941, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6302994, x -0.7689089, y -10.18209, z 48.94624, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6340672, x -0.7693251, y -10.0539, z 48.97272, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6378182, x -0.7693251, y -10.0539, z 48.97272, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6421426, x -0.7697358, y -9.925637, z 48.99887, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6460897, x -0.7697358, y -9.925637, z 48.99887, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6498855, x -0.7697358, y -9.925637, z 48.99887, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6540671, x -0.7701414, y -9.797309, z 49.02468, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6578944, x -0.7701414, y -9.797309, z 49.02468, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6621206, x -0.7706738, y -9.626101, z 49.05858, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6658913, x -0.7706738, y -9.626101, z 49.05858, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6701538, x -0.7711968, y -9.454774, z 49.09188, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6738366, x -0.7711968, y -9.454774, z 49.09188, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6778976, x -0.7717106, y -9.283333, z 49.12458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6820099, x -0.7717106, y -9.283333, z 49.12458, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.685972, x -0.7723395, y -9.068871, z 49.16461, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6899399, x -0.7723395, y -9.068871, z 49.16461, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6940301, x -0.772832, y -8.89718, z 49.19596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.6979107, x -0.7730747, y -8.811292, z 49.21142, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7020752, x -0.7733151, y -8.725377, z 49.22672, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7058598, x -0.7733151, y -8.725377, z 49.22672, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7100024, x -0.7737888, y -8.55347, z 49.25687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7139176, x -0.7737888, y -8.55347, z 49.25687, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7179829, x -0.7741379, y -8.42447, z 49.27909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7220088, x -0.7741379, y -8.42447, z 49.27909, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7258936, x -0.7744817, y -8.295414, z 49.30098, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7299451, x -0.7744817, y -8.295414, z 49.30098, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7340233, x -0.7749318, y -8.12325, z 49.32963, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7378159, x -0.7749318, y -8.12325, z 49.32963, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7418746, x -0.7752632, y -7.994062, z 49.35072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7460479, x -0.7752632, y -7.994062, z 49.35072, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7501168, x -0.7325041, y -7.864818, z 49.37214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7540183, x -0.7325041, y -7.864818, z 49.37214, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7579874, x -0.7328071, y -7.735522, z 49.39256, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7621562, x -0.7328071, y -7.735522, z 49.39256, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7660749, x -0.7332032, y -7.563044, z 49.41925, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7699841, x -0.7332032, y -7.563044, z 49.41925, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7739212, x -0.7334945, y -7.433625, z 49.43888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7780016, x -0.7334945, y -7.433625, z 49.43888, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7819601, x -0.6907086, y -7.260987, z 49.46515, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7860438, x -0.6907086, y -7.260987, z 49.46515, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7900298, x -0.6910583, y -7.08826, z 49.49019, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7938212, x -0.6910583, y -7.08826, z 49.49019, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.7980209, x -0.6913996, y -6.915447, z 49.51463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8020414, x -0.6913996, y -6.915447, z 49.51463, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8059576, x -0.6917324, y -6.742551, z 49.53846, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8098735, x -0.6917324, y -6.742551, z 49.53846, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8139778, x -0.6488807, y -6.526314, z 49.568, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8181767, x -0.6488807, y -6.526314, z 49.568, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8220195, x -0.6492472, y -6.309953, z 49.596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8259397, x -0.6492472, y -6.309953, z 49.596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8300783, x -0.6063616, y -6.05016, z 49.6289, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8339305, x -0.6063616, y -6.05016, z 49.6289, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8378913, x -0.6066159, y -5.876874, z 49.64972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8419704, x -0.6066159, y -5.876874, z 49.64972, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8461099, x -0.5636294, y -5.616809, z 49.68032, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8498389, x -0.5636294, y -5.616809, z 49.68032, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.85413, x -0.5639554, y -5.356591, z 49.70904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8578149, x -0.5639554, y -5.356591, z 49.70904, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.862022, x -0.5208624, y -5.096226, z 49.73688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.866069, x -0.5208624, y -5.096226, z 49.73688, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8701289, x -0.4777081, y -4.835721, z 49.76332, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8737633, x -0.4777081, y -4.835721, z 49.76332, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8780108, x -0.3910161, y -4.618533, z 49.7847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8819481, x -0.3910161, y -4.618533, z 49.7847, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8859549, x -0.3477347, y -4.357791, z 49.80852, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8898529, x -0.3477347, y -4.357791, z 49.80852, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8938816, x -0.260899, y -4.140414, z 49.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.8981454, x -0.260899, y -4.140414, z 49.82759, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9021035, x -0.2174929, y -3.922958, z 49.84539, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9059159, x -0.2174929, y -3.922958, z 49.84539, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9102695, x -0.1740526, y -3.705428, z 49.86221, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9140152, x -0.1740526, y -3.705428, z 49.86221, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9180226, x -0.08705381, y -3.487827, z 49.87813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.921893, x -0.08705381, y -3.487827, z 49.87813, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9262089, x -0.04354224, y -3.226619, z 49.89576, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9299299, x -0.04354224, y -3.226619, z 49.89576, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9341366, x 0.04355647, y -2.965322, z 49.91197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9378238, x 0.04355647, y -2.965322, z 49.91197, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9421886, x 0.1307018, y -2.747513, z 49.92428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9458261, x 0.1307018, y -2.747513, z 49.92428, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9500539, x 0.2178957, y -2.486072, z 49.93768, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9539365, x 0.2178957, y -2.486072, z 49.93768, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9579073, x 0.3051401, y -2.180973, z 49.95148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.962119, x 0.3051401, y -2.180973, z 49.95148, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9661784, x 0.3924056, y -1.919394, z 49.96161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9699881, x 0.3924056, y -1.919394, z 49.96161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9738908, x 0.5233014, y -1.657763, z 49.96977, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9782342, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9820612, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9858636, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9900177, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.9940864, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 0.997906, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.002017, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.005846, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.010066, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.01403, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.018103, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.021805, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.025941, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.030204, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.034083, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.03788, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.042152, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.045853, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.050089, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.053837, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.05796, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.061882, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.065769, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.069922, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.074088, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.078056, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.081805, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.085889, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.089848, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.094002, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.098056, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.102026, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.105795, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.109979, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.11412, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.117867, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.121948, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.12612, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.130065, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.133791, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.137852, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.141873, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.145887, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.149979, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.153837, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.157906, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.161993, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.1659, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.170199, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.173847, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.177913, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.181866, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.185832, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.189854, x 0.6542247, y -1.396086, z 49.97622, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.193927, x 0.6978369, y -1.396086, z 49.97564, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.198161, x 0.6978369, y -1.396086, z 49.97564, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.20205, x 0.7413918, y -1.526929, z 49.97118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.205917, x 0.7413918, y -1.526929, z 49.97118, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.209927, x 0.872115, y -1.701371, z 49.96343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.214081, x 0.872115, y -1.701371, z 49.96343, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.218261, x 0.8720887, y -1.744978, z 49.96193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.221836, x 0.8720887, y -1.744978, z 49.96193, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.225941, x 0.91566, y -1.788585, z 49.95961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.229792, x 0.91566, y -1.788585, z 49.95961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.233959, x 0.91566, y -1.788585, z 49.95961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 1.237838, x 0.91566, y -1.788585, z 49.95961, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
