t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
2.648365, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.652191, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.656377, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.66037, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.664185, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.668246, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.672457, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.676493, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.680418, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.684505, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.688389, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.692351, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.696383, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.700358, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.704502, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.708289, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.712619, 0, 0, 0, 1, 1, 1, 0, -100, 0, 2, 2, 2, True
2.74548, 0, 0, 0, 1, 1, 1, 0.0298469, -99.99996, -0.08200365, 2, 2, 2, True
2.756557, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.760456, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.764394, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.7682, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.772326, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.776472, 0, 0, 0, 1, 1, 1, 0.05968419, -99.99985, -0.1639809, 2, 2, 2, True
2.780582, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.784278, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.788572, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.792285, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.796397, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.800311, 0, 0, 0, 1, 1, 1, 0.08951289, -99.99966, -0.2459346, 2, 2, 2, True
2.804442, 0, 0, 0, 1, 1, 1, 0.1193579, -99.99939, -0.3279329, 2, 2, 2, True
