t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, -3.420201, 0, 9.396926, 1, 1, 1, 3.420202, 0, -9.396925, 2, 2, 2, False
0.12, -3.420201, 0, 9.396926, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.22, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.292395, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3105885, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.319569, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3269808, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3349478, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3434447, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3509382, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3589205, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.366736, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3756291, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3879868, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.3993174, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.4117003, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.4230963, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.4346357, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
0.4467061, -3.258239, -1.357156, 9.356388, 1, 1, 1, 3.258239, -1.357156, -9.356391, 2, 2, 2, False
