t 8.294973, x 0, y 0, z 50, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.822799, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.827087, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.831089, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.835021, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.838796, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.843185, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.846982, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.85098, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.855119, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.859172, x 11.0832, y -12.0114, z 47.25346, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.863015, x 11.12443, y -12.0114, z 47.24376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.866989, x 11.12443, y -12.0114, z 47.24376, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.871093, x 11.37164, y -12.0114, z 47.18487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.87516, x 11.37164, y -12.0114, z 47.18487, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.879012, x 11.61855, y -12.0114, z 47.12468, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.883325, x 11.61855, y -12.0114, z 47.12468, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.886937, x 11.9831, y -12.0961, z 47.01159, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.890944, x 11.9831, y -12.0961, z 47.01159, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.895103, x 12.38748, y -12.18075, z 46.88475, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.899067, x 12.38748, y -12.18075, z 46.88475, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.903007, x 12.78485, y -12.34995, z 46.73357, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.906969, x 12.78485, y -12.34995, z 46.73357, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.911171, x 13.73908, y -12.64569, z 46.38237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.915829, x 13.73908, y -12.64569, z 46.38237, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.918994, x 14.75354, y -13.06735, z 45.9519, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.923081, x 14.75354, y -13.06735, z 45.9519, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.927082, x 15.82597, y -13.57202, z 45.446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.932216, x 15.82597, y -13.57202, z 45.446, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.939877, x 16.87633, y -14.11707, z 44.89875, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.943208, x 17.85884, y -14.74372, z 44.31348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.94733, x 17.85884, y -14.74372, z 44.31348, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.951253, x 18.28702, y -15.03529, z 44.04004, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.955728, x 18.71074, y -15.32631, z 43.76086, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.958879, x 19.50673, y -15.90661, z 43.20263, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.963251, x 19.50673, y -15.90661, z 43.20263, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 8.999267, x 20.22272, y -16.40212, z 42.68504, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.027703, x 21.69783, y -17.51037, z 41.50411, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.055329, x 22.26583, y -17.95913, z 41.00857, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.079655, x 22.648, y -18.20321, z 40.69043, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.083545, x 22.80972, y -18.28446, z 40.56347, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.086986, x 22.9707, y -18.36565, z 40.43575, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.09104, x 23.00598, y -18.36565, z 40.41569, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.095112, x 23.04124, y -18.36565, z 40.3956, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.09889, x 23.07648, y -18.36565, z 40.37547, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.103029, x 23.06852, y -18.40623, z 40.36154, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.10714, x 23.06054, y -18.44679, z 40.34758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.111064, x 23.06054, y -18.44679, z 40.34758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.115056, x 23.06054, y -18.44679, z 40.34758, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.118892, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.12285, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.127242, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.130911, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.135119, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.138824, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.142887, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.14708, x 23.09574, y -18.44679, z 40.32744, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.15099, x 23.13092, y -18.44679, z 40.30727, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.154977, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.159148, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.162852, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.166916, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.171056, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.175212, x 23.16609, y -18.44679, z 40.28707, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.178924, x 23.20124, y -18.44679, z 40.26684, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.183456, x 23.23636, y -18.44679, z 40.24658, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.187024, x 23.27148, y -18.44679, z 40.22629, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.191071, x 23.27148, y -18.44679, z 40.22629, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.195084, x 23.30657, y -18.44679, z 40.20596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.199142, x 23.30657, y -18.44679, z 40.20596, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.203044, x 23.34165, y -18.44679, z 40.18561, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.207083, x 23.34165, y -18.44679, z 40.18561, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.211069, x 23.37671, y -18.44679, z 40.16523, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.21515, x 23.37671, y -18.44679, z 40.16523, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.218992, x 23.41985, y -18.40623, z 40.1587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.222936, x 23.41985, y -18.40623, z 40.1587, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.227119, x 23.46298, y -18.36565, z 40.1521, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.231091, x 23.46298, y -18.36565, z 40.1521, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.235078, x 23.49801, y -18.36565, z 40.13161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.239071, x 23.49801, y -18.36565, z 40.13161, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.243097, x 23.5061, y -18.32506, z 40.14543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.247084, x 23.5061, y -18.32506, z 40.14543, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.250883, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.25515, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.25913, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.263121, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.266837, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.271242, x 23.54112, y -18.32506, z 40.1249, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.275042, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.27901, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.283028, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.287064, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.29107, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.295103, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.299022, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.303195, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.307054, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.311062, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.315062, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.319105, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.322798, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.327203, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.331026, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.33506, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.339081, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.343099, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.347089, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.350987, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.355201, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.359056, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.363051, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.366893, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.371079, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.37513, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.379053, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.383287, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.386989, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.390862, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.394957, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.399099, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.403111, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.40711, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.411098, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.415108, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.41905, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.422913, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.522913, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.562131, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.566595, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.570504, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.574571, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.57922, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.582416, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.586579, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.590586, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.594478, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.598582, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.602515, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.606561, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.610459, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.614564, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.618342, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.622646, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.626476, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.630535, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.634547, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.638571, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.642589, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.64644, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.650732, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.654533, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.658622, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.662355, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.666651, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.670478, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.674681, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.678977, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.682514, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 9.68661, x 23.57613, y -18.32506, z 40.10434, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
