t, x , y, z , scale_x, scale_y, scale_z, stimulusOn
13.46345, 2021-06-16T10:38:24.1950890+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.56345, 2021-06-16T10:38:24.3746180+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.60319, 2021-06-16T10:38:24.4143150+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.60674, 2021-06-16T10:38:24.4177360+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.61478, 2021-06-16T10:38:24.4257880+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.61857, 2021-06-16T10:38:24.4295520+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.62283, 2021-06-16T10:38:24.4338570+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.63596, 2021-06-16T10:38:24.4469820+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.64752, 2021-06-16T10:38:24.4586040+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.65908, 2021-06-16T10:38:24.4701530+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.67198, 2021-06-16T10:38:24.4831470+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.68342, 2021-06-16T10:38:24.4946120+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.69511, 2021-06-16T10:38:24.5061540+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.70534, 2021-06-16T10:38:24.5164290+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.71612, 2021-06-16T10:38:24.5271920+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.72762, 2021-06-16T10:38:24.5387410+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.73847, 2021-06-16T10:38:24.5495160+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.74874, 2021-06-16T10:38:24.5598750+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.75908, 2021-06-16T10:38:24.5732750+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.76944, 2021-06-16T10:38:24.5838750+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.77901, 2021-06-16T10:38:24.6039320+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.79965, 2021-06-16T10:38:24.6107450+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.80713, 2021-06-16T10:38:24.6181750+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.81496, 2021-06-16T10:38:24.6259840+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.82323, 2021-06-16T10:38:24.6342780+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.83123, 2021-06-16T10:38:24.6422720+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.83933, 2021-06-16T10:38:24.6503490+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.84837, 2021-06-16T10:38:24.6594740+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.89132, 2021-06-16T10:38:24.7025070+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.89938, 2021-06-16T10:38:24.7103960+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.90273, 2021-06-16T10:38:24.7137370+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.90676, 2021-06-16T10:38:24.7177530+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.91529, 2021-06-16T10:38:24.7262870+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.92304, 2021-06-16T10:38:24.7341880+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.93083, 2021-06-16T10:38:24.7418130+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.93484, 2021-06-16T10:38:24.7458170+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.9436, 2021-06-16T10:38:24.7546310+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.95353, 2021-06-16T10:38:24.7646030+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
13.96419, 2021-06-16T10:38:24.7753640+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
14.04649, 2021-06-16T10:38:24.8575640+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
14.05088, 2021-06-16T10:38:24.8618790+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
14.05513, 2021-06-16T10:38:24.8661200+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
14.05925, 2021-06-16T10:38:24.8703220+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
14.06325, 2021-06-16T10:38:24.8742800+08:00, 0, 17.54568, 47.67756, 1, 1, 1, False
