t, x1, y1, z1, scale_x1, scale_y1, scale_z1, x2, y2, z2, scale_x2, scale_y2, scale_z2, stimulusOn
0.02, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.07053554, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.0713578, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.07774693, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.08966012, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.09096025, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.0941583, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.09545481, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1008873, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1125902, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1173708, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1297715, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1380586, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1441665, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.153291, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1693491, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1798051, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1957025, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.1965719, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2059133, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2156646, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2214792, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2295579, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2380787, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2455135, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2609912, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2656065, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2728756, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2799672, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2909023, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.2946582, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3101311, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3151764, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3248851, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3354953, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3399772, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3444732, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3534983, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3638059, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3726902, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3771655, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.3868873, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.389973, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.403011, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4072857, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4153662, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4251086, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4283688, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4389636, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4442816, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4563095, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4636645, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4672636, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4766554, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4816683, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4874583, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.4943621, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.5070325, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.513801, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.5197861, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.524988, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.5346273, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.5380881, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6318717, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6333891, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6347252, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6360987, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6375529, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6726131, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6755329, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.6797746, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.691771, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.7206583, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.7244378, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.7292669, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.735872, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.7402624, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.7737182, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8448633, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8476294, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8600817, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8696755, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8817605, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.8914009, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.9179954, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.9234143, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.9259276, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
0.9366884, -25, 0, 43.30127, 2, 2, 2, 25, 0, -43.30127, 1, 1, 1, False
